yop_kodu,university,program,is_english,scholarship_pct,full_price_2024,full_price_2025,discounted_price_2024,discounted_price_2025
202990358.0,ALTINBAŞ ÜNİVERSİTESİ,Ebelik,False,100,,790000.0,,0.0
202990365.0,ALTINBAŞ ÜNİVERSİTESİ,Ebelik,False,50,,790000.0,,395000.0
209510010.0,ANKARA BİLİM ÜNİVERSİTESİ,Psikoloji,False,0,580000.0,928000.0,580000.0,928000.0
209510011.0,ANKARA BİLİM ÜNİVERSİTESİ,Psikoloji,False,100,580000.0,928000.0,0.0,0.0
209510013.0,ANKARA BİLİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,0,580000.0,928000.0,580000.0,928000.0
209510014.0,ANKARA BİLİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,100,580000.0,928000.0,0.0,0.0
209510015.0,ANKARA BİLİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,50,580000.0,928000.0,290000.0,464000.0
209510023.0,ANKARA BİLİM ÜNİVERSİTESİ,Yazılım Mühendisliği,False,100,580000.0,928000.0,0.0,0.0
209510024.0,ANKARA BİLİM ÜNİVERSİTESİ,Yazılım Mühendisliği,False,50,580000.0,928000.0,290000.0,464000.0
209510025.0,ANKARA BİLİM ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,False,100,580000.0,928000.0,0.0,0.0
209510027.0,ANKARA BİLİM ÜNİVERSİTESİ,Endüstri Mühendisliği,False,100,500000.0,800000.0,0.0,0.0
209510028.0,ANKARA BİLİM ÜNİVERSİTESİ,Endüstri Mühendisliği,False,50,500000.0,800000.0,250000.0,400000.0
209510029.0,ANKARA BİLİM ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,0,500000.0,800000.0,500000.0,800000.0
209510030.0,ANKARA BİLİM ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,100,500000.0,800000.0,0.0,0.0
209510031.0,ANKARA BİLİM ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,50,500000.0,800000.0,250000.0,400000.0
209510032.0,ANKARA BİLİM ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,0,500000.0,800000.0,500000.0,800000.0
209510033.0,ANKARA BİLİM ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,100,500000.0,800000.0,0.0,0.0
209510034.0,ANKARA BİLİM ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,50,500000.0,800000.0,250000.0,400000.0
209510035.0,ANKARA BİLİM ÜNİVERSİTESİ,İngilizce Mütercim ve Tercümanlık,False,0,500000.0,800000.0,500000.0,800000.0
209510036.0,ANKARA BİLİM ÜNİVERSİTESİ,İngilizce Mütercim ve Tercümanlık,False,100,500000.0,800000.0,0.0,0.0
209510037.0,ANKARA BİLİM ÜNİVERSİTESİ,İngilizce Mütercim ve Tercümanlık,False,50,500000.0,800000.0,250000.0,400000.0
209510046.0,ANKARA BİLİM ÜNİVERSİTESİ,İşletme,False,100,500000.0,800000.0,0.0,0.0
209510054.0,ANKARA BİLİM ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,False,50,580000.0,928000.0,290000.0,464000.0
