lise_adi,sehir,lise_id
ÖZEL ÇAYIROVA UĞURLU FEN BİLİMLERİ KOLEJİ ANADOLU LİSESİ (KOCAELİ - ÇAYIROVA),KOCAELİ,13219
TEKKEKÖY ALİ-EMİNE KAHVECİOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAMSUN - TEKKEKÖY),SAMSUN,13220
ÖZEL ÖNCÜ KARADENİZ TEMEL LİSESİ (TRABZON - ORTAHİSAR),TRABZON,13221
EVCİ ÇOK PROGRAMLI ANADOLU LİSESİ (SAMSUN - TERME),SAMSUN,13222
HASANBEYLİ ÇOK PROGRAMLI ANADOLU LİSESİ (OSMANİYE - HASANBEYLİ),OSMANİYE,13223
ALİ-ESMEHAN TEKELİOĞLU ANADOLU LİSESİ (KONYA - ALTINEKİN),KONYA,13224
ÖZEL ÇORUM DOĞA ANADOLU LİSESİ (ÇORUM - MERKEZ),ÇORUM,13225
AKSU ÇOK PROGRAMLI ANADOLU LİSESİ (ISPARTA - AKSU),ISPARTA,13226
AKSARAY TÜRKİYE ODALAR VE BORSALAR BİRLİĞİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (AKSARAY - MERKEZ),AKSARAY,13227
ÖZEL TERME ÇÖZÜM TEMEL LİSESİ (SAMSUN - TERME),SAMSUN,13228
BAŞÖĞRETMEN MESLEKİ VE TEKNİK ANADOLU LİSESİ (KOCAELİ - İZMİT),KOCAELİ,13229
KUMBAĞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (TEKİRDAĞ - SÜLEYMANPAŞA),TEKİRDAĞ,13230
BULANCAK KAPTAN AHMET FATOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (GİRESUN - BULANCAK),GİRESUN,13231
HEMŞİN ÇOK PROGRAMLI ANADOLU LİSESİ (RİZE - HEMŞİN),RİZE,13232
ÖZEL ÇAPA BİLİM ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,13233
ÖZEL KARADENİZ AKŞAM LİSESİ (SAMSUN - İLKADIM),SAMSUN,13234
İSTANBUL CERRAHPAŞA TIP FAK.SAĞ.MES.L (İSTANBUL),,13235
BİNGÖL GÜZEL SANATLAR LİSESİ (BİNGÖL - MERKEZ),BİNGÖL,13236
ÖZEL DENEYİM KOLEJİ ANADOLU LİSESİ (ÇORUM - MERKEZ),ÇORUM,13237
GİRESUN KALE TİCARET MESLEKİ VE TEKNİK ANADOLU LİSESİ (GİRESUN - MERKEZ),GİRESUN,13238
ATATÜRK ÇOK PROGRAMLI ANADOLU LİSESİ (SİNOP - GERZE),SİNOP,13239
ÖZEL KONYA ELMAS ANADOLU LİSESİ (KONYA - SELÇUKLU),KONYA,13240
TEPEALAN ÇOK PROGRAMLI ANADOLU LİSESİ (ORDU - KORGAN),ORDU,13241
ÖZEL ATILGAN ANADOLU LİSESİ (İZMİR - URLA),İZMİR,13242
ÖZEL GÖLBAŞI GELİŞİM TEMEL LİSESİ (ANKARA - GÖLBAŞI),ANKARA,13243
LOKMAN HEKİM MESLEKİ VE TEKNİK ANADOLU LİSESİ (KONYA - BOZKIR),KONYA,13244
ÖZEL İSTANBUL EYÜP BİL TEMEL LİSESİ (İSTANBUL - EYÜPSULTAN),İSTANBUL,13245
ÖZEL KADIKÖY DİL VE KONUŞMA TEMEL LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,13246
ÖZEL BİLİM ÇAĞI TEMEL LİSESİ (ÇORUM - OSMANCIK),ÇORUM,13247
ALAKÖY FATİH BELEDİYESİ ÇOK PROGRAMLI ANADOLU LİSESİ (VAN - TUŞBA),VAN,13248
CİDDE ULUSLARARASI TÜRK ANADOLU LİSESİ (S.ARABİSTAN),,13249
PİRAZİZ ŞEHİT ÖNER GÜNER ANADOLU İMAM HATİP LİSESİ (GİRESUN - PİRAZİZ),GİRESUN,13250
ÖZEL ELİT ANADOLU LİSESİ (ERZİNCAN - ÜZÜMLÜ),ERZİNCAN,13251
ÖZEL NAZİLLİ UĞUR TEMEL LİSESİ (AYDIN - NAZİLLİ),AYDIN,13252
ÇAT HÜSEYİN ABBAS ANADOLU İMAM HATİP LİSESİ (TOKAT - MERKEZ),TOKAT,13253
MANAVGAT TİCARET VE SANAYİ ODASI MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - MANAVGAT),ANTALYA,13254
ÖZEL ELÇİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - PENDİK),İSTANBUL,13255
ÇAYELİ AHMET HAMDİ İSAKOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (RİZE - ÇAYELİ),RİZE,13256
ÖZEL BİLİM TEMEL LİSESİ (ORDU - ALTINORDU),ORDU,13257
HACI SEVİM YILDIZ-4 MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - İNEGÖL),BURSA,13258
VAKFIKEBİR MESLEKİ VE TEKNİK ANADOLU LİSESİ (TRABZON - VAKFIKEBİR),TRABZON,13259
15 TEMMUZ ÖMER HALİSDEMİR ANADOLU İMAM HATİP LİSESİ (SAMSUN - CANİK),SAMSUN,13260
ÇALIŞKAN CUDİ ANADOLU İMAM HATİP LİSESİ (ŞIRNAK - SİLOPİ),ŞIRNAK,13261
SALMAN ANADOLU LİSESİ (ORDU - AKKUŞ),ORDU,13262
MİLLİ İRADE MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,13263
HASSA ANADOLU İMAM HATİP LİSESİ (HATAY - HASSA),HATAY,13264
ÖZEL AFŞİN FİNAL TEMEL LİSESİ (KAHRAMANMARAŞ - AFŞİN),KAHRAMANMARAŞ,13265
TÜRKİYE ODALAR VE BORSALAR BİRLİĞİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SARIÇAM),ADANA,13266
DOĞANŞEHİR ANADOLU İMAM HATİP LİSESİ (MALATYA - DOĞANŞEHİR),MALATYA,13267
İSKENDERUN BARBAROS MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - İSKENDERUN),HATAY,13268
OCAKLAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (GAZİANTEP - ŞAHİNBEY),GAZİANTEP,13269
ÖZEL FARK MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ANTAKYA),HATAY,13270
ÖZEL MALATYA DELTA ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,13271
SÜLEYMAN ŞAH ÇOK PROGRAMLI ANADOLU LİSESİ (HATAY - ALTINÖZÜ),HATAY,13272
ŞERİF PERİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (GAZİANTEP - ARABAN),GAZİANTEP,13273
BAHÇE ANADOLU İMAM HATİP LİSESİ (OSMANİYE - BAHÇE),OSMANİYE,13274
ÖZEL UĞUR TEMEL LİSESİ (HATAY - İSKENDERUN),HATAY,13275
VEHBİ GÜZEL ANADOLU LİSESİ (ADANA - ÇUKUROVA),ADANA,13276
BELEN MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - BELEN),HATAY,13277
ÖZEL BİLGEKENT MESLEKİ VE TEKNİK ANADOLU LİSESİ (OSMANİYE - KADİRLİ),OSMANİYE,13278
PREVEZE ANADOLU LİSESİ (ADANA - SEYHAN),ADANA,13279
AKSEKİ ŞAHİNLER MESLEKÎ VE TEKNİK ANADOLU LİSESİ (ANTALYA - AKSEKİ),ANTALYA,13280
ULUÇINAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ARSUZ),HATAY,13281
ALTINOVA BÜLENT ÖZYÜRÜK ÇOK PROGRAMLI ANADOLU LİSESİ (YALOVA - ALTINOVA),YALOVA,13282
İĞDE ANADOLU LİSESİ (KAHRAMANMARAŞ - ELBİSTAN),KAHRAMANMARAŞ,13283
ÖZEL DÜZİÇİ GELİŞİM ANADOLU LİSESİ (OSMANİYE - DÜZİÇİ),OSMANİYE,13284
YASLICA ÇOK PROGRAMLI ANADOLU LİSESİ (ŞANLIURFA - BOZOVA),ŞANLIURFA,13285
ÖZEL AYAS MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SEYHAN),ADANA,13286
ÖZEL SEYHAN MERKEZ KOLEJİ ANADOLU LİSESİ (ADANA - SEYHAN),ADANA,13287
KOZAN BUCAK ÇOK PROGRAMLI ANADOLU LİSESİ (ADANA - KOZAN),ADANA,13288
ÖZEL BİLTEPE LİSESİ (OSMANİYE - KADİRLİ),OSMANİYE,13289
ESKİL ATATÜRK ANADOLU LİSESİ (AKSARAY - ESKİL),AKSARAY,13290
ULUĞ BEY ÇOK PROGRAMLI ANADOLU LİSESİ (HATAY - ANTAKYA),HATAY,13291
ODUNPAZARI MESLEKİ EĞİTİM MERKEZİ (ESKİŞEHİR - ODUNPAZARI),ESKİŞEHİR,13292
ZİRAAT MESLEKİ VE TEKNİK ANADOLU LİSESİ (MALATYA - BATTALGAZİ),MALATYA,13293
MUTLUCA ALİ KOÇ ÇOK PROGRAMLI ANADOLU LİSESİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,13294
75. YIL MESLEKİ VE TEKNİK ANADOLU LİSESİ (AKSARAY - MERKEZ),AKSARAY,13295
ÖZEL ADANA ÇINARLI FEN VE TEKNOLOJİ LİSESİ (ADANA - SARIÇAM),ADANA,13296
ÖZEL SEYMEN FEN LİSESİ (KOCAELİ - İZMİT),KOCAELİ,13297
FATMA VE NADİR HARANİOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (KARAMAN - ERMENEK),KARAMAN,13298
NİZİP SPOR LİSESİ (GAZİANTEP - NİZİP),GAZİANTEP,13299
ÖZEL OLİMPİYAT TEMEL LİSESİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,13300
ÖZEL MANAVGAT AKADEMİ YENİ ÇİZĞİ FEN LİSESİ (ANTALYA - MANAVGAT),ANTALYA,13301
SELEHADDİN EYYUBİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - SURUÇ),ŞANLIURFA,13302
AKSEKİ CEVİZLİ KAYA ÖZEN ÇOK PROGRAMLI ANADOLU LİSESİ (ANTALYA - AKSEKİ),ANTALYA,13303
ÖZEL ALTIN ÇINAR ANADOLU LİSESİ (ŞANLIURFA - BİRECİK),ŞANLIURFA,13304
ÖZEL FEN BİLİMLERİ TEMEL LİSESİ (HATAY - ANTAKYA),HATAY,13305
ÖZEL KARŞIYAKA TEMEL LİSESİ (İZMİR - KARŞIYAKA),İZMİR,13306
ÖZEL MEDİKAL MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,13307
MOTORLU ARAÇLAR TEKNOLOJİSİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SEYHAN),ADANA,13308
DOĞANHİSAR ANADOLU LİSESİ (KONYA - DOĞANHİSAR),KONYA,13309
ÖZEL TAÇ KOLEJİ FEN LİSESİ (MERSİN - YENİŞEHİR),MERSİN,13310
ÖZEL KOSB YILDIZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - KOZAN),ADANA,13311
GÖLHİSAR ANADOLU İMAM HATİP LİSESİ (BURDUR - GÖLHİSAR),BURDUR,13312
ÖZEL ANKA TEK PURSAKLAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - PURSAKLAR),ANKARA,13313
ÖZEL REYHANLI SINAV TEMEL LİSESİ (HATAY - REYHANLI),HATAY,13314
ÖZEL GAZİANTEP KOLEJİ ANADOLU LİSESİ (GAZİANTEP - ŞAHİNBEY),GAZİANTEP,13315
ŞEHİT EROL OLÇOK TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,13316
ÖZEL AĞRI AÇI TEMEL LİSESİ (AĞRI - MERKEZ),AĞRI,13317
ÖZEL ÇERKEZKÖY KAVRAM ANADOLU LİSESİ (TEKİRDAĞ - ÇERKEZKÖY),TEKİRDAĞ,13318
ÖZEL ANKARA TEKNOLOJİ KOLEJİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,13319
LEFKE GAZİ LİSESİ,,13320
ÖZEL BAHÇELİEVLER KÜLTÜR TEMEL LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,13321
İSTANBUL TEKNİK ÜNİVERSİTESİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,13322
CEMİL MERİÇ KIZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - GÜNGÖREN),İSTANBUL,13323
ÖZEL MASLAK ON ADIMEĞİTİM BİLİMLERİ ANADOLU LİSESİ (İSTANBUL - SARIYER),İSTANBUL,13324
ÖZEL GÖKBORA ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,13325
SAKARYA TİCARET VE SANAYİ ODASI TİCARET MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAKARYA - ADAPAZARI),SAKARYA,13326
ÖZEL FINDIKZADE BİL TEMEL LİSESİ (İSTANBUL - FATİH),İSTANBUL,13327
ÖZEL MALATYA MEKTEBİM KOLEJİ ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,13328
YILDIRIM BEYAZIT ANADOLU LİSESİ (ANKARA - ALTINDAĞ),ANKARA,13329
SAMİHA AYVERDİ ANADOLU LİSESİ (İSTANBUL - FATİH),İSTANBUL,13330
ÖZEL ESENİŞ LİSESİ (İSTANBUL),,13331
ATATÜRK KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAYRAMPAŞA),İSTANBUL,13332
ÖZEL ERDEM ANADOLU LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,13333
ÖZEL DENİZLİ KAVRAM FEN LİSESİ (DENİZLİ - MERKEZEFENDİ),DENİZLİ,13334
ÖZEL POZİTİF BİLGİ KOLEJİ ANADOLU LİSESİ (HATAY - DEFNE),HATAY,13335
ÖZEL AKADEMİK KÜLTÜR KOLEJİ FEN LİSESİ (BİNGÖL - MERKEZ),BİNGÖL,13336
ÖZEL ETLİK FIRAT EKSEN MALTEPE TEMEL LİSESİ (ANKARA - KEÇİÖREN),ANKARA,13337
ÖZEL AYDIN ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,13338
ÖZEL ERHAN ASLAN TEK YILDIZ ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,13339
ÖZEL YÜKSELEN TEKNOLOJİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ALTINDAĞ),ANKARA,13340
ÖZEL NAZMİ ARIKAN FEN BİLİMLERİ BATIKENT ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,13341
ÖZEL ELMADAĞ BİLGEHAN ANADOLU LİSESİ (ANKARA - ELMADAĞ),ANKARA,13342
ÖZEL KÜME TEMEL LİSESİ (ANKARA - ÇANKAYA),ANKARA,13343
ÖZEL ERYAMAN MEKTEBİM ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,13344
ÖZEL ANKARA BİLTEK FEN LİSESİ (ANKARA - KEÇİÖREN),ANKARA,13345
ÖZEL CECELİ FEN LİSESİ (ANKARA - KEÇİÖREN),ANKARA,13346
ÖZEL DÜZCE NOMİNAL BİLİM FEN LİSESİ (DÜZCE - MERKEZ),DÜZCE,13347
ÖZEL ÇAKIRLAR ŞENER ÇAKMAK FEN LİSESİ (ANKARA - YENİMAHALLE),ANKARA,13348
ÖZEL ÇANKAYA NAZMİ ARIKAN FEN BİLİMLERİ FEN LİSESİ (ANKARA - ÇANKAYA),ANKARA,13349
ÖZEL KAVAKLI ON ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,13350
EKREM HAKKI AYVERDİ ANADOLU LİSESİ (ANKARA - SİNCAN),ANKARA,13351
ÖZEL ETKİN BİREY TEMEL LİSESİ (MALATYA - BATTALGAZİ),MALATYA,13352
ŞEHİT ERCAN CANAVAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (ESKİŞEHİR - ÇİFTELER),ESKİŞEHİR,13353
ÖZEL KEÇİÖREN SINAV TEMEL LİSESİ (ANKARA - KEÇİÖREN),ANKARA,13354
GÖKÇEBEY MESLEKİ VE TEKNİK ANADOLU LİSESİ (ZONGULDAK - GÖKÇEBEY),ZONGULDAK,13355
ÖZEL MUSTAFA YELKENOĞLU ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,13356
ÖZEL ANKARA GÖLBAŞI SINAV TEMEL LİSESİ (ANKARA - GÖLBAŞI),ANKARA,13357
ÖZEL SUBAYEVLERİ SINAV TEMEL LİSESİ (ANKARA - KEÇİÖREN),ANKARA,13358
ŞAHNAHAN ÇOK PROGRAMLI ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,13359
KAMAN AHİ ANADOLU LİSESİ (KIRŞEHİR - KAMAN),KIRŞEHİR,13360
ÖZEL SEÇKİN BİREYLER TEMEL LİSESİ (ANKARA - ÇANKAYA),ANKARA,13361
SAMSUN 50.YIL LİSESİ (SAMSUN),,13362
ÖZEL ELVANKENT KÜLTÜR TEMEL LİSESİ (ANKARA - ETİMESGUT),ANKARA,13363
ÖZEL ERDEMLİ DOĞRU CEVAP ANADOLU LİSESİ (MERSİN - ERDEMLİ),MERSİN,13364
ÖZEL FEZA BERK FEN LİSESİ (SAMSUN - İLKADIM),SAMSUN,13365
ÖZEL SAKARYA FATİH ANADOLU LİSESİ (SAKARYA - SERDİVAN),SAKARYA,13366
ÖZEL YENİ ÇAĞIN TEMEL LİSESİ (ANKARA - BEYPAZARI),ANKARA,13367
ÖZEL EKİN SINAV TEMEL LİSESİ (KIRŞEHİR - MERKEZ),KIRŞEHİR,13368
HASANOĞLAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ELMADAĞ),ANKARA,13369
ÖZEL İDEAL BEŞGEN TEMEL LİSESİ (ANKARA - ÇANKAYA),ANKARA,13370
ÖZEL BEYŞEHİR FİNAL TEMEL LİSESİ (KONYA - BEYŞEHİR),KONYA,13371
ARDIÇLI ANADOLU LİSESİ (HATAY - HASSA),HATAY,13372
ÖZEL ÖZGÜN BİLGİ TEMEL LİSESİ (ANKARA - ÇANKAYA),ANKARA,13373
ÖZEL MERVE BÜYÜKKOYUNCU ANADOLU LİSESİ (KONYA - SELÇUKLU),KONYA,13374
ELMADAĞ HASANOĞLAN FATİH MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ELMADAĞ),ANKARA,13375
ÖZEL BİLGİ TEMEL LİSESİ (TOKAT - MERKEZ),TOKAT,13376
ÖZEL KARAMAN BAŞARI FEN LİSESİ (KARAMAN),,13377
ÖZEL MALATYA ZAFER TEMEL LİSESİ (MALATYA - BATTALGAZİ),MALATYA,13378
ÖZEL YÜCETEPE ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,13379
ÖZEL BAŞARIM TEMEL LİSESİ (MERSİN - YENİŞEHİR),MERSİN,13380
ANKARA TÜRK SİLAHLI KUV.SAĞLIK MESLEK L (ANKARA),,13381
AĞLI KAZIM ERDEM ÇOK PROGRAMLI ANADOLU LİSESİ (KASTAMONU - AĞLI),KASTAMONU,13382
ÖZEL BİRGÜL LİSESİ (Y.D.A.) (MALATYA),,13383
ÖZEL MENEMEN 29 EKİM ANADOLU LİSESİ (İZMİR - MENEMEN),İZMİR,13384
GÖL ADEKA ÇOK PROGRAMLI ANADOLU LİSESİ (SAMSUN - VEZİRKÖPRÜ),SAMSUN,13385
ÖZEL MUNZUR ANADOLU LİSESİ (TUNCELİ - MERKEZ),TUNCELİ,13386
ÖZEL GÜVEN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - MAMAK),ANKARA,13387
ÖZEL TUĞRA ANADOLU LİSESİ (KONYA - BEYŞEHİR),KONYA,13388
ULUKIŞLA LİSESİ (NİĞDE),,13389
MADEN ÇOK PROGRAMLI LİSESİ (ELAZIĞ),,13390
SERİK BORSA İSTANBUL MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - SERİK),ANTALYA,13391
ÖZEL ASFA FERDA LİSESİ (ANKARA - ETİMESGUT),ANKARA,13392
ÖZEL SAYISAL BİL TEMEL LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,13393
FAİK GÜNGÖR ÇOK PROGRAMLI ANADOLU LİSESİ (ANKARA - BALA),ANKARA,13394
KAHRAMANKAZAN TİCARET MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - KAHRAMANKAZAN),ANKARA,13395
ÖZEL YENİMAHALLE KÜLTÜR TEMEL LİSESİ (ANKARA - YENİMAHALLE),ANKARA,13396
PERŞEMBE ERKEK ÖĞRETMEN LİSESİ (ORDU),,13397
SÜHEYL ÜNVER ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,13398
ADİL CANDEMİR ANADOLU LİSESİ (AMASYA - HAMAMÖZÜ),AMASYA,13399
ÖZEL İLKELİ BEŞGEN TEMEL LİSESİ (ANKARA - ÇANKAYA),ANKARA,13400
ÖZEL FİNAL TEMEL LİSESİ (ÇORUM - MERKEZ),ÇORUM,13401
ÖZEL YENİ YOL TEMEL LİSESİ (ESKİŞEHİR - ODUNPAZARI),ESKİŞEHİR,13402
ÇARDAK ANADOLU LİSESİ (KAHRAMANMARAŞ - GÖKSUN),KAHRAMANMARAŞ,13403
ÖZEL AKILLI OKUL ÇANKAYA VECİHİ HÜRKUŞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,13404
NURTEN UŞAN ANADOLU İMAM HATİP LİSESİ (ANKARA - ÇANKAYA),ANKARA,13405
NURETTİN DOLGUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (AĞRI - MERKEZ),AĞRI,13406
ÖZEL İLKE ANADOLU LİSESİ (ANKARA - KEÇİÖREN),ANKARA,13407
ÖZEL ARTI TEMEL LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,13408
EVLİYA ÇELEBİ TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (TOKAT - MERKEZ),TOKAT,13409
MARUF MARUFOĞLU TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (GAZİANTEP - NİZİP),GAZİANTEP,13410
AKÇAKOCA MESLEKİ VE TEKNİK ANADOLU LİSESİ (KOCAELİ - KARTEPE),KOCAELİ,13411
SİİRT MERKEZ ABDÜLHAMİD HAN TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (SİİRT - MERKEZ),SİİRT,13412
ŞEHİT EFKAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (MANİSA - ALAŞEHİR),MANİSA,13413
TOKİ ŞEHİT HİDAYET ERDOĞAN TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (KONYA - EREĞLİ),KONYA,13414
NİZAMÜLMÜLK MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ŞEREFLİKOÇHİSAR),ANKARA,13415
ÖZEL CANER NALDÖKEN TEMEL LİSESİ (ANKARA - ÇANKAYA),ANKARA,13416
ÖZEL ELVANKENT ÇÖZÜM TEMEL LİSESİ (ANKARA - ETİMESGUT),ANKARA,13417
HADİMİ ANADOLU LİSESİ (KONYA - MERAM),KONYA,13418
ARAÇ ANADOLU İMAM HATİP LİSESİ (KASTAMONU - ARAÇ),KASTAMONU,13419
SULAKYURT ÇOK PROGRAMLI ANADOLU LİSESİ (KIRIKKALE - SULAKYURT),KIRIKKALE,13420
ÖZEL BİLİNÇ ANADOLU LİSESİ (ANKARA - MAMAK),ANKARA,13421
ÖZEL KEÇİÖREN UĞUR TEMEL LİSESİ (ANKARA - KEÇİÖREN),ANKARA,13422
KARACASU ANADOLU İMAM HATİP LİSESİ (AYDIN - KARACASU),AYDIN,13423
ÖZEL PURSAKLAR YUSUF ÖNCEBE ANADOLU LİSESİ (ANKARA - PURSAKLAR),ANKARA,13424
ÖZEL İSTANBUL TEMEL LİSESİ (AKSARAY - MERKEZ),AKSARAY,13425
HALİDE EDİP MESLEKİ VE TEKNİK ANADOLU LİSESİ (YOZGAT - MERKEZ),YOZGAT,13426
KARGI MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇORUM - KARGI),ÇORUM,13427
ERKUNT MESLEKİ EĞİTİM MERKEZİ (ANKARA - SİNCAN),ANKARA,13428
MESLEKİ EĞİTİM MERKEZİ (KIRIKKALE - YAHŞİHAN),KIRIKKALE,13429
DAZKIRI MESLEKİ VE TEKNİK ANADOLU LİSESİ (AFYONKARAHİSAR - DAZKIRI),AFYONKARAHİSAR,13430
NİĞDE GÜZEL SANATLAR LİSESİ (NİĞDE - MERKEZ),NİĞDE,13431
ÖZEL SEÇKİN YILDIZLAR ANADOLU LİSESİ (ANKARA - GÖLBAŞI),ANKARA,13432
ÖZEL KIRIKKALE FİNAL TEMEL LİSESİ (KIRIKKALE - MERKEZ),KIRIKKALE,13433
ÖZEL SAFA ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,13434
SERVERGAZİ BORSA İSTANBUL KIZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (DENİZLİ - MERKEZEFENDİ),DENİZLİ,13435
ALTINDAĞ ŞEHİT YILDIZ GÜRSOY MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ALTINDAĞ),ANKARA,13436
ÖZEL NECİP FAZIL KISAKÜREK ANADOLU LİSESİ (ANKARA - AKYURT),ANKARA,13437
ÇİFTELER ANADOLU İMAM HATİP LİSESİ (ESKİŞEHİR - ÇİFTELER),ESKİŞEHİR,13438
TAİF ULUSLARARASI TÜRK ANADOLU İMAM HATİP LİSESİ (S.ARABİSTAN),,13439
MİLAS ANADOLU İMAM HATİP LİSESİ (MUĞLA - MİLAS),MUĞLA,13440
ŞEHİT HASAN AYDOĞDU ANADOLU LİSESİ (ADIYAMAN - MERKEZ),ADIYAMAN,13441
ÖZEL ATLAS ALTINOLUK KOLEJİ KIZ ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,13442
KASIM EKENLER TİCARET MESLEKİ VE TEKNİK ANADOLU LİSESİ (MERSİN - TARSUS),MERSİN,13443
GEYVE SİNAN BEY MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAKARYA - GEYVE),SAKARYA,13444
URLA YILAY HAKAN ÇEKEN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - URLA),İZMİR,13445
PİRİ REİS MESLEKİ VE TEKNİK ANADOLU LİSESİ (ZONGULDAK - EREĞLİ),ZONGULDAK,13446
ÖZEL DÜZCE FİNAL ANADOLU LİSESİ (DÜZCE - MERKEZ),DÜZCE,13447
SEZGİNLER TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAKARYA - ADAPAZARI),SAKARYA,13448
İHSANİYE MESLEKİ VE TEKNİK ANADOLU LİSESİ (AFYONKARAHİSAR - İHSANİYE),AFYONKARAHİSAR,13449
YENİPAZAR ÇOK PROGRAMLI ANADOLU LİSESİ (BİLECİK - YENİPAZAR),BİLECİK,13450
VAN ERCİŞ SPOR LİSESİ (VAN - ERCİŞ),VAN,13451
ABİDİN SERHOŞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAKARYA - KOCAALİ),SAKARYA,13452
POLATLI FATİH MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - POLATLI),ANKARA,13453
MEHMET AKİF ERSOY ÇOK PROGRAMLI ANADOLU LİSESİ (KARAMAN - BAŞYAYLA),KARAMAN,13454
ÖZEL HEDEF AKŞAM LİSESİ (İZMİR - BAYRAKLI),İZMİR,13455
