yop_kodu,kullanilan_tercih_2022,kullanilan_tercih_2023,kullanilan_tercih_2024,bos_birakilan_tercih_2022,bos_birakilan_tercih_2023,bos_birakilan_tercih_2024,ortalama_kullanilan_tercih_2022,ortalama_kullanilan_tercih_2023,ortalama_kullanilan_tercih_2024
105710033,541.0,424.0,467.0,203.0,440.0,397.0,17.0,12.0,13.0
105710042,1202.0,1169.0,1200.0,598.0,631.0,600.0,16.0,16.0,16.0
105710051,1115.0,938.0,1042.0,565.0,742.0,758.0,16.0,13.0,14.0
105710069,967.0,1047.0,922.0,233.0,153.0,278.0,19.0,21.0,18.0
105710087,1048.0,1003.0,479.0,680.0,725.0,265.0,15.0,14.0,15.0
105710103,1103.0,985.0,824.0,577.0,719.0,664.0,16.0,14.0,13.0
105710112,1050.0,900.0,1219.0,630.0,780.0,581.0,15.0,13.0,16.0
105710121,819.0,734.0,1167.0,669.0,730.0,801.0,13.0,12.0,14.0
105710139,560.0,594.0,755.0,928.0,894.0,853.0,9.0,10.0,11.0
105710184,680.0,436.0,683.0,328.0,332.0,421.0,16.0,14.0,15.0
105710193,899.0,957.0,982.0,1045.0,1011.0,986.0,11.0,12.0,12.0
105710209,1005.0,875.0,781.0,483.0,613.0,467.0,16.0,14.0,15.0
105710218,991.0,974.0,354.0,737.0,754.0,390.0,14.0,14.0,11.0
105710227,755.0,794.0,290.0,733.0,694.0,454.0,12.0,13.0,9.0
105710245,15.0,,,9.0,,,15.0,,
105710263,1100.0,1125.0,434.0,868.0,843.0,310.0,13.0,14.0,14.0
105710272,573.0,421.0,488.0,171.0,323.0,256.0,18.0,14.0,16.0
105710281,961.0,920.0,336.0,959.0,1000.0,384.0,12.0,12.0,11.0
105710299,1659.0,1409.0,1118.0,741.0,991.0,802.0,17.0,14.0,14.0
105710315,509.0,397.0,466.0,235.0,347.0,398.0,16.0,13.0,13.0
105710324,1401.0,1578.0,1537.0,519.0,342.0,383.0,18.0,20.0,19.0
105710333,1178.0,1148.0,1268.0,742.0,772.0,772.0,15.0,14.0,15.0
105710342,1134.0,1075.0,1228.0,810.0,893.0,1004.0,14.0,13.0,13.0
105761027,1804.0,1842.0,1174.0,356.0,318.0,266.0,20.0,20.0,20.0
105761029,830.0,827.0,784.0,658.0,637.0,704.0,13.0,14.0,13.0
105761031,841.0,718.0,778.0,407.0,530.0,470.0,16.0,14.0,15.0
105761032,473.0,425.0,457.0,247.0,319.0,263.0,16.0,14.0,15.0
105761066,621.0,715.0,800.0,819.0,725.0,760.0,10.0,12.0,12.0
105761089,964.0,889.0,790.0,500.0,599.0,818.0,16.0,14.0,12.0
105761090,348.0,326.0,364.0,252.0,274.0,356.0,14.0,13.0,12.0
105761091,817.0,804.0,750.0,623.0,660.0,714.0,14.0,13.0,12.0
105761092,609.0,548.0,799.0,615.0,652.0,665.0,12.0,11.0,13.0
105761134,942.0,847.0,1205.0,546.0,641.0,739.0,15.0,14.0,15.0
105761135,891.0,816.0,843.0,549.0,672.0,621.0,15.0,13.0,14.0
105761137,968.0,1242.0,1239.0,592.0,558.0,681.0,15.0,17.0,15.0
105761144,1219.0,993.0,1180.0,509.0,735.0,668.0,17.0,14.0,15.0
105761151,415.0,305.0,393.0,209.0,295.0,327.0,16.0,12.0,13.0
105761158,,900.0,924.0,,540.0,516.0,,15.0,15.0
105761165,,2133.0,1261.0,,1419.0,1211.0,,14.0,12.0
105761172,,210.0,155.0,,174.0,85.0,,13.0,16.0
105761179,,,,,,,,,
105761186,,333.0,302.0,,291.0,538.0,,13.0,9.0
105761193,,556.0,466.0,,404.0,494.0,,14.0,12.0
105761221,,,347.0,,,133.0,,,17.0
105761228,,,1025.0,,,823.0,,,13.0
209610020,850.0,901.0,503.0,278.0,347.0,193.0,18.0,17.0,17.0
209610021,189.0,177.0,117.0,75.0,63.0,123.0,17.0,18.0,12.0
209610022,66.0,84.0,132.0,78.0,60.0,60.0,11.0,14.0,17.0
209610023,144.0,143.0,154.0,72.0,73.0,86.0,16.0,16.0,15.0
209610024,791.0,635.0,765.0,433.0,685.0,651.0,16.0,12.0,13.0
209610025,170.0,142.0,105.0,70.0,98.0,135.0,17.0,14.0,11.0
209610026,932.0,804.0,755.0,508.0,732.0,781.0,16.0,13.0,12.0
209610027,101.0,106.0,67.0,115.0,110.0,53.0,11.0,12.0,13.0
209610028,654.0,699.0,458.0,570.0,741.0,358.0,13.0,12.0,13.0
209610029,132.0,111.0,108.0,60.0,81.0,108.0,17.0,14.0,12.0
209610030,507.0,524.0,513.0,501.0,700.0,807.0,12.0,10.0,9.0
209610031,74.0,63.0,72.0,46.0,57.0,48.0,15.0,13.0,14.0
209610032,454.0,543.0,360.0,146.0,273.0,456.0,18.0,16.0,11.0
209610033,133.0,102.0,588.0,35.0,66.0,132.0,19.0,15.0,20.0
209610054,529.0,511.0,294.0,287.0,377.0,210.0,16.0,14.0,14.0
209610061,104.0,116.0,111.0,40.0,52.0,57.0,17.0,17.0,16.0
209610068,525.0,540.0,502.0,291.0,492.0,602.0,15.0,13.0,11.0
209610075,,92.0,346.0,,28.0,158.0,,18.0,16.0
209610082,,89.0,65.0,,55.0,79.0,,15.0,11.0
209610089,,445.0,412.0,,371.0,524.0,,13.0,11.0
105810014,514.0,269.0,303.0,950.0,691.0,657.0,8.0,7.0,8.0
105810023,630.0,431.0,389.0,810.0,553.0,571.0,11.0,11.0,10.0
105810032,599.0,456.0,497.0,841.0,504.0,463.0,10.0,11.0,12.0
105810041,1238.0,912.0,793.0,1162.0,1008.0,1127.0,12.0,11.0,10.0
105810059,638.0,466.0,463.0,802.0,494.0,521.0,11.0,12.0,11.0
105810068,1009.0,1115.0,1242.0,1151.0,1045.0,1038.0,11.0,12.0,13.0
105810077,798.0,644.0,609.0,882.0,556.0,711.0,11.0,13.0,11.0
105810086,837.0,437.0,478.0,603.0,523.0,602.0,14.0,11.0,11.0
105810095,957.0,515.0,672.0,963.0,685.0,648.0,12.0,10.0,12.0
105810102,558.0,360.0,443.0,882.0,600.0,517.0,9.0,9.0,11.0
105810111,1114.0,657.0,580.0,830.0,591.0,644.0,14.0,13.0,11.0
105810129,650.0,426.0,490.0,814.0,534.0,470.0,11.0,11.0,12.0
105810147,9.0,26.0,16.0,15.0,22.0,8.0,9.0,13.0,16.0
105810156,15.0,24.0,13.0,9.0,,11.0,15.0,24.0,13.0
105810157,486.0,397.0,424.0,714.0,563.0,536.0,10.0,10.0,11.0
105810158,616.0,402.0,579.0,584.0,558.0,501.0,12.0,10.0,13.0
105810159,547.0,464.0,538.0,413.0,496.0,542.0,14.0,12.0,12.0
105810160,425.0,323.0,380.0,535.0,397.0,460.0,11.0,11.0,11.0
105810161,394.0,280.0,342.0,566.0,440.0,618.0,10.0,9.0,9.0
105810162,617.0,467.0,461.0,631.0,493.0,523.0,12.0,12.0,11.0
105810169,,24.0,6.0,,,18.0,,24.0,6.0
203710083,433.0,237.0,149.0,191.0,267.0,91.0,17.0,11.0,15.0
203710108,44.0,68.0,39.0,52.0,52.0,57.0,11.0,14.0,10.0
203710286,186.0,130.0,175.0,102.0,134.0,89.0,16.0,12.0,16.0
203710302,103.0,127.0,84.0,65.0,17.0,36.0,15.0,21.0,17.0
203710329,211.0,209.0,220.0,125.0,79.0,92.0,15.0,17.0,17.0
203710674,726.0,778.0,827.0,738.0,590.0,733.0,12.0,14.0,13.0
203710692,894.0,866.0,918.0,978.0,838.0,834.0,11.0,12.0,13.0
203710708,1540.0,557.0,523.0,1196.0,571.0,893.0,14.0,12.0,9.0
203711081,103.0,83.0,67.0,41.0,61.0,29.0,17.0,14.0,17.0
203711099,399.0,67.0,66.0,417.0,101.0,78.0,12.0,10.0,11.0
203711115,79.0,257.0,120.0,89.0,103.0,120.0,11.0,17.0,12.0
203711124,134.0,130.0,106.0,178.0,134.0,158.0,10.0,12.0,10.0
203711133,769.0,708.0,638.0,815.0,732.0,922.0,12.0,12.0,10.0
203711406,152.0,109.0,53.0,112.0,131.0,115.0,14.0,11.0,8.0
203711415,617.0,610.0,514.0,751.0,686.0,590.0,11.0,11.0,11.0
203711548,67.0,32.0,57.0,77.0,88.0,63.0,11.0,6.0,11.0
203711557,350.0,310.0,234.0,346.0,386.0,342.0,12.0,11.0,10.0
203711584,82.0,25.0,31.0,62.0,95.0,65.0,14.0,5.0,8.0
203711593,261.0,181.0,196.0,435.0,275.0,236.0,9.0,10.0,11.0
203711618,50.0,56.0,58.0,94.0,88.0,38.0,8.0,9.0,15.0
203711627,437.0,258.0,253.0,307.0,246.0,227.0,14.0,12.0,13.0
203790188,128.0,118.0,88.0,112.0,74.0,32.0,13.0,15.0,18.0
203790194,41.0,87.0,63.0,79.0,33.0,57.0,8.0,17.0,13.0
203790195,239.0,421.0,385.0,409.0,323.0,431.0,9.0,14.0,11.0
203790198,318.0,426.0,400.0,234.0,270.0,344.0,14.0,15.0,13.0
203790199,368.0,486.0,152.0,304.0,282.0,88.0,13.0,15.0,15.0
203790200,127.0,118.0,94.0,41.0,74.0,50.0,18.0,15.0,16.0
203790201,458.0,589.0,536.0,430.0,347.0,472.0,12.0,15.0,13.0
203790202,81.0,104.0,78.0,63.0,64.0,66.0,14.0,15.0,13.0
203790203,420.0,543.0,469.0,348.0,393.0,467.0,13.0,14.0,12.0
203790204,106.0,107.0,125.0,110.0,85.0,115.0,12.0,13.0,13.0
203790205,497.0,535.0,512.0,679.0,617.0,760.0,10.0,11.0,10.0
203790206,255.0,418.0,122.0,225.0,278.0,142.0,13.0,14.0,11.0
203790207,78.0,97.0,56.0,42.0,71.0,40.0,16.0,14.0,14.0
203790208,336.0,462.0,383.0,384.0,306.0,361.0,11.0,14.0,12.0
203790215,17.0,57.0,,31.0,15.0,,9.0,19.0,
203790362,,,62.0,,,34.0,,,16.0
203790369,,,368.0,,,376.0,,,12.0
105910013,151.0,48.0,,89.0,48.0,,15.0,12.0,
105910022,803.0,1035.0,964.0,637.0,405.0,236.0,13.0,17.0,19.0
105910031,938.0,691.0,767.0,310.0,509.0,433.0,18.0,14.0,15.0
105910049,933.0,806.0,713.0,315.0,442.0,535.0,18.0,16.0,14.0
105910058,922.0,758.0,768.0,278.0,442.0,480.0,18.0,15.0,15.0
105910067,543.0,793.0,987.0,225.0,191.0,141.0,17.0,19.0,21.0
105910119,1014.0,1012.0,1000.0,474.0,476.0,488.0,16.0,16.0,16.0
105910137,547.0,439.0,427.0,197.0,305.0,317.0,18.0,14.0,14.0
105910146,479.0,442.0,439.0,265.0,302.0,425.0,15.0,14.0,12.0
105910155,965.0,1150.0,386.0,763.0,578.0,358.0,13.0,16.0,12.0
105910164,969.0,892.0,401.0,735.0,836.0,319.0,14.0,12.0,13.0
105910173,329.0,562.0,835.0,175.0,182.0,413.0,16.0,18.0,16.0
105910182,443.0,589.0,951.0,181.0,275.0,537.0,17.0,16.0,15.0
105910191,759.0,539.0,723.0,489.0,685.0,765.0,15.0,11.0,12.0
105910207,2262.0,2431.0,2426.0,378.0,209.0,214.0,21.0,22.0,22.0
105910216,1805.0,1603.0,1615.0,595.0,797.0,905.0,18.0,16.0,15.0
105910288,1384.0,1195.0,769.0,344.0,533.0,215.0,19.0,17.0,19.0
105910322,2662.0,2498.0,1535.0,1778.0,1942.0,1177.0,14.0,14.0,14.0
105910331,972.0,1010.0,202.0,252.0,214.0,158.0,19.0,20.0,13.0
105910385,575.0,778.0,791.0,409.0,470.0,697.0,14.0,15.0,13.0
105910401,519.0,532.0,551.0,465.0,452.0,433.0,13.0,13.0,13.0
105910419,542.0,536.0,539.0,202.0,208.0,205.0,17.0,17.0,17.0
105910428,1037.0,1058.0,1106.0,163.0,142.0,214.0,21.0,21.0,20.0
105910437,3123.0,3060.0,3002.0,717.0,780.0,838.0,20.0,19.0,19.0
105990101,459.0,597.0,810.0,285.0,387.0,438.0,15.0,15.0,16.0
105990102,1342.0,1162.0,1023.0,386.0,566.0,657.0,19.0,16.0,15.0
105990124,980.0,990.0,1010.0,268.0,258.0,358.0,19.0,19.0,18.0
105990131,1052.0,832.0,894.0,676.0,896.0,930.0,15.0,12.0,12.0
105990135,987.0,882.0,1051.0,501.0,606.0,437.0,16.0,14.0,17.0
105990139,1178.0,1348.0,1303.0,262.0,92.0,137.0,20.0,22.0,22.0
105990140,969.0,808.0,963.0,279.0,440.0,381.0,19.0,16.0,17.0
105990152,316.0,405.0,549.0,116.0,99.0,75.0,18.0,19.0,21.0
105990153,854.0,773.0,995.0,394.0,475.0,349.0,16.0,15.0,18.0
105990154,291.0,281.0,152.0,189.0,199.0,112.0,15.0,14.0,14.0
105990172,365.0,224.0,332.0,139.0,256.0,172.0,17.0,11.0,16.0
105990200,,401.0,278.0,,103.0,226.0,,19.0,13.0
105990207,,406.0,376.0,,98.0,128.0,,19.0,18.0
105990214,,485.0,349.0,,19.0,155.0,,23.0,17.0
105990228,,71.0,60.0,,73.0,12.0,,12.0,20.0
105990235,,,,,,,,,
105990242,,25.0,22.0,,23.0,74.0,,13.0,6.0
105990249,,11.0,,,13.0,,,11.0,
105990256,,3.0,,,21.0,,,3.0,
105990291,,,481.0,,,263.0,,,16.0
112270818,710.0,874.0,812.0,538.0,374.0,412.0,14.0,17.0,16.0
112270819,951.0,722.0,443.0,489.0,718.0,277.0,16.0,12.0,15.0
112270830,1252.0,1108.0,674.0,476.0,620.0,574.0,17.0,15.0,13.0
112270831,164.0,163.0,32.0,76.0,77.0,88.0,16.0,16.0,6.0
112270838,,751.0,399.0,,233.0,201.0,,18.0,16.0
112270845,,644.0,365.0,,340.0,235.0,,16.0,15.0
112270866,,841.0,878.0,,119.0,322.0,,21.0,18.0
112270908,,,536.0,,,544.0,,,12.0
112270915,,,608.0,,,136.0,,,20.0
112270922,,,535.0,,,209.0,,,17.0
112270929,,,563.0,,,397.0,,,14.0
106010028,731.0,728.0,507.0,229.0,232.0,333.0,18.0,18.0,14.0
106010037,458.0,714.0,373.0,286.0,270.0,419.0,15.0,17.0,11.0
106010046,901.0,861.0,530.0,587.0,603.0,454.0,15.0,14.0,13.0
106010064,247.0,313.0,273.0,257.0,191.0,327.0,12.0,15.0,11.0
106010073,524.0,604.0,501.0,436.0,356.0,267.0,13.0,15.0,16.0
106010082,1376.0,1263.0,194.0,856.0,969.0,406.0,15.0,14.0,8.0
106010091,996.0,1173.0,259.0,708.0,795.0,341.0,14.0,14.0,10.0
106010107,997.0,1087.0,1062.0,491.0,641.0,666.0,16.0,15.0,15.0
106010116,696.0,825.0,680.0,792.0,903.0,1024.0,11.0,11.0,10.0
106010125,1145.0,1150.0,1042.0,799.0,818.0,926.0,14.0,14.0,13.0
106010143,725.0,458.0,434.0,475.0,526.0,214.0,15.0,11.0,16.0
106010152,97.0,30.0,29.0,119.0,66.0,19.0,11.0,8.0,15.0
106010161,411.0,388.0,423.0,213.0,236.0,297.0,16.0,15.0,14.0
106010179,405.0,343.0,402.0,315.0,377.0,318.0,14.0,11.0,13.0
106010188,3189.0,2693.0,2482.0,891.0,427.0,638.0,19.0,21.0,19.0
106010197,55.0,5.0,6.0,17.0,19.0,18.0,18.0,5.0,6.0
106010249,1268.0,1474.0,1429.0,412.0,206.0,371.0,18.0,21.0,19.0
106010258,1238.0,1214.0,956.0,682.0,706.0,964.0,15.0,15.0,12.0
106010267,53.0,143.0,70.0,115.0,241.0,146.0,8.0,9.0,8.0
106010285,435.0,471.0,325.0,309.0,273.0,299.0,14.0,15.0,13.0
106010294,597.0,535.0,364.0,267.0,329.0,380.0,17.0,15.0,12.0
106010301,262.0,348.0,396.0,482.0,396.0,348.0,8.0,11.0,13.0
106010319,366.0,401.0,382.0,258.0,343.0,362.0,14.0,13.0,12.0
106010328,,,325.0,,,179.0,,,15.0
106010337,290.0,323.0,333.0,214.0,181.0,171.0,14.0,15.0,16.0
106010346,499.0,270.0,484.0,245.0,474.0,260.0,16.0,9.0,16.0
106010355,190.0,124.0,154.0,242.0,164.0,62.0,11.0,10.0,17.0
106010373,782.0,783.0,623.0,706.0,705.0,625.0,13.0,13.0,12.0
106010382,644.0,462.0,622.0,340.0,522.0,506.0,16.0,11.0,13.0
106010391,666.0,712.0,110.0,318.0,272.0,34.0,16.0,17.0,18.0
106010407,876.0,765.0,453.0,324.0,435.0,267.0,18.0,15.0,15.0
106010425,1733.0,1261.0,975.0,1507.0,1979.0,1713.0,13.0,9.0,9.0
106010434,926.0,789.0,855.0,754.0,915.0,873.0,13.0,11.0,12.0
106010443,316.0,317.0,376.0,428.0,427.0,368.0,10.0,10.0,12.0
106010452,740.0,558.0,488.0,460.0,642.0,232.0,15.0,11.0,16.0
106010461,691.0,568.0,719.0,557.0,680.0,769.0,13.0,11.0,12.0
106010479,1109.0,1114.0,1139.0,499.0,494.0,589.0,17.0,17.0,16.0
106010504,638.0,871.0,471.0,850.0,617.0,273.0,10.0,14.0,15.0
106010513,565.0,466.0,519.0,419.0,518.0,609.0,14.0,11.0,11.0
106010531,1173.0,1278.0,1231.0,267.0,162.0,209.0,20.0,21.0,21.0
106090050,337.0,313.0,406.0,407.0,431.0,458.0,11.0,10.0,11.0
106090051,786.0,672.0,821.0,678.0,792.0,787.0,13.0,11.0,12.0
106090058,1544.0,1119.0,1054.0,136.0,81.0,146.0,22.0,22.0,21.0
106090102,853.0,939.0,375.0,635.0,501.0,345.0,14.0,16.0,13.0
106090116,618.0,741.0,820.0,366.0,243.0,308.0,15.0,18.0,17.0
106090119,650.0,731.0,898.0,550.0,469.0,302.0,13.0,15.0,18.0
106090120,1003.0,690.0,976.0,437.0,750.0,584.0,17.0,12.0,15.0
106090159,175.0,109.0,102.0,185.0,251.0,138.0,12.0,7.0,10.0
106090164,410.0,414.0,397.0,574.0,570.0,731.0,10.0,10.0,8.0
106090171,,524.0,497.0,,460.0,487.0,,13.0,12.0
106090178,,,448.0,,,296.0,,,14.0
203851851,109.0,55.0,107.0,83.0,113.0,13.0,14.0,8.0,21.0
203851854,107.0,100.0,100.0,85.0,68.0,68.0,13.0,14.0,14.0
203851857,140.0,117.0,130.0,52.0,75.0,62.0,18.0,15.0,16.0
203851860,129.0,111.0,79.0,135.0,153.0,185.0,12.0,10.0,7.0
203851861,695.0,843.0,621.0,721.0,885.0,1107.0,12.0,12.0,9.0
203851879,176.0,114.0,75.0,64.0,126.0,141.0,18.0,11.0,8.0
203851880,251.0,120.0,95.0,37.0,120.0,145.0,21.0,12.0,10.0
203851882,716.0,428.0,479.0,436.0,748.0,841.0,15.0,9.0,9.0
203851894,138.0,77.0,130.0,30.0,91.0,110.0,20.0,11.0,13.0
203851896,1050.0,1088.0,1217.0,582.0,400.0,559.0,15.0,18.0,16.0
203851897,268.0,217.0,245.0,20.0,23.0,43.0,22.0,22.0,20.0
203851898,84.0,38.0,80.0,156.0,106.0,160.0,8.0,6.0,8.0
203851899,469.0,558.0,618.0,251.0,474.0,798.0,16.0,13.0,10.0
203851900,107.0,85.0,112.0,61.0,83.0,128.0,15.0,12.0,11.0
203851901,454.0,417.0,556.0,458.0,711.0,980.0,12.0,9.0,9.0
203851904,231.0,79.0,46.0,129.0,41.0,74.0,15.0,16.0,9.0
203851905,236.0,541.0,441.0,124.0,275.0,375.0,16.0,16.0,13.0
203851906,91.0,81.0,121.0,53.0,87.0,47.0,15.0,12.0,17.0
203851964,681.0,493.0,374.0,327.0,515.0,442.0,16.0,12.0,11.0
203851971,617.0,483.0,467.0,391.0,741.0,469.0,15.0,9.0,12.0
203851978,778.0,565.0,557.0,230.0,443.0,451.0,19.0,13.0,13.0
203851985,608.0,561.0,566.0,208.0,447.0,442.0,18.0,13.0,13.0
203851992,570.0,,68.0,342.0,,52.0,15.0,,14.0
203851999,,,161.0,,,127.0,,,13.0
203852006,,117.0,200.0,,27.0,40.0,,20.0,20.0
203852013,,478.0,952.0,,338.0,680.0,,14.0,14.0
203852020,,82.0,129.0,,62.0,111.0,,14.0,13.0
203852027,,501.0,824.0,,315.0,808.0,,15.0,12.0
203852034,,606.0,526.0,,522.0,890.0,,13.0,9.0
203852041,,58.0,57.0,,62.0,63.0,,12.0,11.0
203852048,,229.0,207.0,,371.0,369.0,,9.0,9.0
203852069,,,61.0,,,35.0,,,15.0
203852076,,,280.0,,,320.0,,,11.0
106110354,662.0,599.0,993.0,322.0,385.0,471.0,16.0,15.0,16.0
106110415,2619.0,2628.0,3009.0,261.0,252.0,111.0,22.0,22.0,23.0
106110512,989.0,886.0,1155.0,499.0,602.0,573.0,16.0,14.0,16.0
106110557,825.0,598.0,1062.0,303.0,530.0,426.0,18.0,13.0,17.0
106110724,455.0,383.0,504.0,169.0,241.0,216.0,18.0,15.0,17.0
106110751,1111.0,1023.0,1287.0,593.0,705.0,561.0,16.0,14.0,17.0
106110778,942.0,857.0,1127.0,546.0,631.0,721.0,15.0,14.0,15.0
106110803,1397.0,1285.0,1565.0,571.0,683.0,547.0,17.0,16.0,18.0
106110848,1303.0,1281.0,892.0,617.0,639.0,308.0,16.0,16.0,18.0
106110857,1394.0,1362.0,1556.0,286.0,318.0,244.0,20.0,19.0,21.0
106110866,1450.0,1402.0,1563.0,470.0,518.0,525.0,18.0,18.0,18.0
106110875,1896.0,1765.0,1961.0,504.0,635.0,439.0,19.0,18.0,20.0
106190067,721.0,683.0,951.0,479.0,565.0,393.0,14.0,13.0,17.0
106190068,863.0,640.0,804.0,385.0,608.0,564.0,17.0,12.0,14.0
106190069,391.0,409.0,424.0,329.0,311.0,296.0,13.0,14.0,14.0
106190076,1474.0,1503.0,1605.0,206.0,177.0,75.0,21.0,21.0,23.0
106190085,471.0,452.0,558.0,273.0,292.0,306.0,15.0,15.0,16.0
106190102,591.0,553.0,1029.0,393.0,431.0,435.0,14.0,13.0,17.0
106190104,983.0,882.0,1225.0,505.0,606.0,503.0,16.0,14.0,17.0
106190105,796.0,569.0,867.0,188.0,415.0,381.0,19.0,14.0,17.0
106190115,738.0,760.0,938.0,246.0,224.0,190.0,18.0,19.0,20.0
106190208,,,927.0,,,1041.0,,,11.0
106190215,,,127.0,,,65.0,,,16.0
106190222,,,459.0,,,285.0,,,15.0
106190236,,,710.0,,,514.0,,,14.0
106190257,,,1.0,,,23.0,,,1.0
106210017,1965.0,1920.0,1820.0,435.0,480.0,580.0,20.0,19.0,18.0
106210168,437.0,519.0,563.0,307.0,465.0,421.0,14.0,13.0,14.0
106210177,314.0,274.0,318.0,166.0,230.0,186.0,16.0,13.0,15.0
106210186,1069.0,952.0,889.0,875.0,1016.0,1031.0,13.0,12.0,11.0
106210195,479.0,584.0,777.0,265.0,376.0,327.0,15.0,15.0,17.0
106210202,1009.0,1164.0,870.0,911.0,756.0,618.0,13.0,15.0,14.0
106210211,1036.0,980.0,301.0,932.0,988.0,419.0,13.0,12.0,10.0
106210229,1097.0,994.0,380.0,871.0,974.0,364.0,13.0,12.0,12.0
106210247,1667.0,1367.0,1417.0,805.0,1105.0,1055.0,16.0,13.0,14.0
106210256,645.0,504.0,799.0,339.0,480.0,569.0,16.0,12.0,14.0
106210265,1939.0,1411.0,1526.0,1013.0,1541.0,1426.0,16.0,11.0,12.0
106210274,1942.0,1753.0,1819.0,1514.0,1679.0,1733.0,13.0,12.0,12.0
106210283,1421.0,1139.0,1251.0,1291.0,1525.0,1461.0,13.0,10.0,11.0
106210292,2225.0,1816.0,1629.0,1231.0,1640.0,1827.0,15.0,13.0,11.0
106210308,1562.0,1204.0,1373.0,1150.0,1508.0,1435.0,14.0,11.0,12.0
106210326,996.0,884.0,811.0,684.0,796.0,485.0,14.0,13.0,15.0
106210335,1718.0,1502.0,1027.0,1090.0,1282.0,917.0,15.0,13.0,13.0
106210344,1196.0,968.0,518.0,532.0,760.0,466.0,17.0,13.0,13.0
106210353,1408.0,1558.0,1567.0,752.0,602.0,713.0,16.0,17.0,16.0
106210362,1532.0,1580.0,1469.0,868.0,820.0,931.0,15.0,16.0,15.0
106210371,1462.0,1171.0,1285.0,770.0,1061.0,947.0,16.0,13.0,14.0
106210414,47.0,143.0,130.0,49.0,121.0,110.0,12.0,13.0,13.0
106210423,1705.0,1540.0,1544.0,743.0,884.0,976.0,17.0,15.0,15.0
106210432,426.0,811.0,886.0,198.0,317.0,362.0,16.0,17.0,17.0
106210441,656.0,511.0,586.0,328.0,449.0,542.0,16.0,13.0,12.0
106210459,1135.0,1001.0,866.0,785.0,919.0,814.0,14.0,13.0,12.0
106210468,914.0,807.0,851.0,574.0,657.0,733.0,15.0,13.0,13.0
106210477,266.0,285.0,264.0,214.0,219.0,360.0,13.0,14.0,10.0
106210486,825.0,962.0,1108.0,1095.0,958.0,980.0,10.0,12.0,13.0
106210495,840.0,750.0,930.0,600.0,690.0,630.0,14.0,13.0,14.0
106210795,300.0,178.0,241.0,228.0,158.0,215.0,14.0,13.0,13.0
106210811,1727.0,1711.0,844.0,433.0,449.0,356.0,19.0,19.0,17.0
106210829,967.0,846.0,986.0,473.0,594.0,574.0,16.0,14.0,15.0
106210865,142.0,367.0,304.0,50.0,161.0,224.0,18.0,17.0,14.0
106210892,2195.0,2102.0,1743.0,1645.0,1738.0,2097.0,14.0,13.0,11.0
106210908,572.0,428.0,356.0,676.0,820.0,388.0,11.0,8.0,11.0
106210917,323.0,390.0,309.0,205.0,234.0,315.0,15.0,15.0,12.0
106210926,183.0,493.0,486.0,81.0,179.0,138.0,17.0,18.0,19.0
106210971,934.0,1046.0,979.0,410.0,298.0,365.0,17.0,19.0,17.0
106210989,197.0,189.0,179.0,139.0,147.0,157.0,14.0,14.0,13.0
106211042,222.0,140.0,314.0,282.0,364.0,310.0,11.0,7.0,12.0
106211051,735.0,714.0,715.0,729.0,750.0,725.0,12.0,12.0,12.0
106211069,722.0,686.0,678.0,526.0,562.0,570.0,14.0,13.0,13.0
106211103,391.0,438.0,475.0,329.0,306.0,245.0,13.0,14.0,16.0
106211112,1069.0,908.0,827.0,611.0,772.0,853.0,15.0,13.0,12.0
106290130,752.0,661.0,820.0,712.0,803.0,764.0,12.0,11.0,12.0
106290131,984.0,853.0,885.0,456.0,587.0,555.0,16.0,14.0,15.0
106290132,693.0,668.0,799.0,291.0,316.0,329.0,17.0,16.0,17.0
106290134,356.0,258.0,277.0,388.0,486.0,467.0,11.0,8.0,9.0
106290287,367.0,389.0,404.0,353.0,331.0,436.0,12.0,13.0,12.0
106290302,397.0,297.0,341.0,323.0,423.0,379.0,13.0,10.0,11.0
106290316,,1122.0,917.0,,318.0,643.0,,19.0,14.0
106290330,,54.0,14.0,,42.0,10.0,,14.0,14.0
106290337,,697.0,811.0,,263.0,389.0,,17.0,16.0
106290344,,480.0,486.0,,240.0,354.0,,16.0,14.0
106290379,,,341.0,,,379.0,,,11.0
106290393,,,481.0,,,239.0,,,16.0
106290400,,,575.0,,,145.0,,,19.0
106290414,,,397.0,,,227.0,,,15.0
106290421,,,1366.0,,,1514.0,,,11.0
106310016,422.0,403.0,843.0,202.0,221.0,405.0,16.0,16.0,16.0
106310025,471.0,386.0,768.0,273.0,334.0,480.0,15.0,13.0,15.0
106310061,1055.0,839.0,370.0,433.0,649.0,374.0,17.0,14.0,12.0
106310088,910.0,793.0,420.0,578.0,695.0,324.0,15.0,13.0,14.0
106310104,1011.0,981.0,665.0,477.0,507.0,319.0,16.0,16.0,16.0
106310113,759.0,541.0,614.0,225.0,443.0,370.0,19.0,13.0,15.0
106310149,,,315.0,,,189.0,,,15.0
106310167,1172.0,1033.0,1140.0,556.0,695.0,828.0,16.0,14.0,14.0
106310176,487.0,574.0,765.0,137.0,290.0,219.0,19.0,16.0,19.0
106310185,281.0,351.0,402.0,55.0,153.0,150.0,20.0,17.0,17.0
106310219,978.0,763.0,1018.0,270.0,437.0,182.0,19.0,15.0,20.0
106310228,1714.0,1746.0,1620.0,686.0,654.0,780.0,17.0,17.0,16.0
