lise_adi,sehir,lise_id
ÖZEL KARACA AKŞAM LİSESİ (İSTANBUL - MALTEPE),İSTANBUL,11647
ÖZEL LÜLEBURGAZ DOĞA ANADOLU LİSESİ (KIRKLARELİ - LÜLEBURGAZ),KIRKLARELİ,11648
ÖZEL SİİRT FİNAL FEN LİSESİ (SİİRT - MERKEZ),SİİRT,11649
ÖZEL ÖZGÜR SİMYA TEMEL LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),KAHRAMANMARAŞ,11650
ŞIRNAK SPOR LİSESİ (ŞIRNAK - MERKEZ),ŞIRNAK,11651
11 NİSAN KEMAL KILIÇ ANADOLU LİSESİ (ŞANLIURFA - SURUÇ),ŞANLIURFA,11652
VİRANŞEHİR SOSYAL BİLİMLER LİSESİ (ŞANLIURFA - VİRANŞEHİR),ŞANLIURFA,11653
ÖZEL BİRİKİM LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,11654
ÖZEL ÇAĞLAYAN MURAT ANADOLU LİSESİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,11655
ÖZEL DİYARBAKIR GİRNE KOLEJİ FEN LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,11656
ÖZEL İPEKYOLU ANADOLU SAĞLIK MESLEK LİSESİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,11657
MEHMET GÜNEŞ SOSYAL BİLİMLER LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,11658
UŞAK SAĞLIK MESLEK LİSESİ (UŞAK),,11659
ÖZEL ŞANLIURFA ATILIM ANADOLU LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,11660
İKİZDERE ANADOLU İMAM HATİP LİSESİ (RİZE - İKİZDERE),RİZE,11661
PROF. DR. FUAT SEZGİN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - EYYÜBİYE),ŞANLIURFA,11662
ÖZEL ÇAĞLAYAN TEVHİDE HATUN ANADOLU LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,11663
SİVEREK ÇOK PROGRAMLI ANADOLU LİSESİ (ŞANLIURFA - SİVEREK),ŞANLIURFA,11664
RABİA HATUN KIZ ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,11665
SİVRİHİSAR NURBİYE GÜLERCE MESLEKİ VE TEKNİK ANADOLU LİSESİ (ESKİŞEHİR - SİVRİHİSAR),ESKİŞEHİR,11666
ŞEHİTKAMİL ANADOLU İMAM HATİP LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,11667
MİLLİ İRADE MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - EYYÜBİYE),ŞANLIURFA,11668
ÖZEL SAMİ ÇAKIR FATİH ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,11669
AKÇAKALE MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - AKÇAKALE),ŞANLIURFA,11670
ÖZEL AVCILAR ÇİZGİ KOLEJİ ANADOLU LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,11671
75.YIL MESLEKİ EĞİTİM MERKEZİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,11672
ÖZEL DOĞA LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,11673
AZDAVAY ANADOLU İMAM HATİP LİSESİ (KASTAMONU - AZDAVAY),KASTAMONU,11674
ÖZEL GAZİANTEP MEKTEBİM KOLEJİ ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,11675
ÖZEL NİLÜFER ANADOLU LİSESİ (BURSA - MUDANYA),BURSA,11676
AHİ EVRAN MESLEKİ EĞİTİM MERKEZİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,11677
ÖZEL KARACADAĞ FORUM ÇAPA ANADOLU LİSESİ (DİYARBAKIR - YENİŞEHİR),DİYARBAKIR,11678
ÖZEL GAZİANTEP BİLFEN ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,11679
ÖZEL HASAN DEMİR ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,11680
AYSEL İBRAHİM AKINAL GÜZEL SANATLAR LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,11681
ÖZEL MALATYA BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,11682
GAZİANTEP TİCARET ODASI GÜZEL SANATLAR LİSESİ (GAZİANTEP - ŞAHİNBEY),GAZİANTEP,11683
ÖZEL CİHAN EĞİTİM OKULLARI ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,11684
ŞİFA HATUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),KAHRAMANMARAŞ,11685
HASSA ANADOLU LİSESİ (HATAY - HASSA),HATAY,11686
ÖZEL DİYARBAKIR FEN LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,11687
NARDÜZÜ MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ARSUZ),HATAY,11688
ÖMERLİ ANADOLU İMAM HATİP LİSESİ (MARDİN - ÖMERLİ),MARDİN,11689
ÖZEL HATAY DOĞUŞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - DEFNE),HATAY,11690
BARBAROS HAYRETTİN PAŞA ANADOLU LİSESİ (AYDIN - DİDİM),AYDIN,11691
KOZAN GAZİKÖY ÇOK PROGRAMLI ANADOLU LİSESİ (ADANA - KOZAN),ADANA,11692
AHİ EVRAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - REYHANLI),HATAY,11693
KATAR TÜRK ANADOLU LİSESİ,,11694
ŞEHİT UĞUR SAĞLAM ANADOLU LİSESİ (VAN - ERCİŞ),VAN,11695
ÖZEL NUREDDİN ZENGİ LEMAN NARİN ANADOLU LİSESİ (HATAY - ANTAKYA),HATAY,11696
ABDÜLKADİR PERŞEMBE VAKFI MESLEKİ VE TEKNİK ANADOLU LİSESİ (MERSİN - AKDENİZ),MERSİN,11697
KADRİYE ÇALIK ANADOLU LİSESİ (KAHRAMANMARAŞ - DULKADİROĞLU),KAHRAMANMARAŞ,11698
MUSTAFA KEMAL ÇOK PROGRAMLI ANADOLU LİSESİ (TUNCELİ - PERTEK),TUNCELİ,11699
PAZARLAR SPOR LİSESİ (KÜTAHYA - PAZARLAR),KÜTAHYA,11700
ÖZEL ELİT BİLGİ TEMEL LİSESİ (HATAY - SAMANDAĞ),HATAY,11701
ÖZEL KIZILTEPE FİNAL DERGİSİ TEMEL LİSESİ (MARDİN - KIZILTEPE),MARDİN,11702
İSKENDERUN BARBAROS KIZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - İSKENDERUN),HATAY,11703
ÖZEL ÖZ KOZAN FİNAL TEMEL LİSESİ (ADANA - KOZAN),ADANA,11704
ÖZEL İLERİ KAVRAM TEMEL LİSESİ (MERSİN - AKDENİZ),MERSİN,11705
HATAY BEDİİ SABUNCU GÜZEL SANATLAR LİSESİ (HATAY - ANTAKYA),HATAY,11706
MEHMET AKİF ERSOY MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ALTINÖZÜ),HATAY,11707
ÖZEL YENİ ATALAR ANADOLU LİSESİ,,11708
ŞEHİT EMİRHAN ŞİMŞEK ANADOLU İMAM HATİP LİSESİ (HATAY - BELEN),HATAY,11709
KARALAR ANADOLU İMAM HATİP LİSESİ (ŞIRNAK - İDİL),ŞIRNAK,11710
DİYARBAKIR SPOR LİSESİ (DİYARBAKIR - YENİŞEHİR),DİYARBAKIR,11711
ŞEHİT BAHRİ UÇUŞ ÇOK PROGRAMLI ANADOLU LİSESİ (AYDIN - KUYUCAK),AYDIN,11712
UZUNGEÇİT ÇOK PROGRAMLI ANADOLU LİSESİ (ŞIRNAK - ULUDERE),ŞIRNAK,11713
ANTAKYA KIZ ANADOLU İMAM HATİP LİSESİ (HATAY - ANTAKYA),HATAY,11714
FEVZİ ÇAKMAK ANADOLU LİSESİ (KARABÜK - MERKEZ),KARABÜK,11715
ÖZEL ÇORUM SAMANYOLU ANADOLU ÖĞRETMEN LİSESİ (ÇORUM - MERKEZ),ÇORUM,11716
HACI İSMAİL KAVLU KIZ ANADOLU İMAM HATİP LİSESİ (ÇORUM - İSKİLİP),ÇORUM,11717
ŞEHİT ORHAN DURUKAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ŞEREFLİKOÇHİSAR),ANKARA,11718
MECİTÖZÜ ŞEHİT MAHMUT DAŞTAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇORUM - MECİTÖZÜ),ÇORUM,11719
NENE HATUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (TOKAT - ZİLE),TOKAT,11720
ÖZEL TEK SEÇENEK TEMEL LİSESİ (ÇORUM - SUNGURLU),ÇORUM,11721
ŞEHİT MUSTAFA SOLAK MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇORUM - MERKEZ),ÇORUM,11722
YUNUS EMRE ÇOK PROGRAMLI ANADOLU LİSESİ (KARAMAN - SARIVELİLER),KARAMAN,11723
İSKİLİP MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇORUM - İSKİLİP),ÇORUM,11724
ÖZEL FİNAL TEMEL LİSESİ (ÇORUM - MERKEZ),ÇORUM,11725
ŞEHİT SABRİ ERYELER MESLEKİ VE TEKNİK ANADOLU LİSESİ (ORDU - KUMRU),ORDU,11726
ÖZEL DİNAMİK ANADOLU LİSESİ (SAMSUN - İLKADIM),SAMSUN,11727
ÖZEL POZİTİF AYRINTI TEMEL LİSESİ (GAZİANTEP - ŞAHİNBEY),GAZİANTEP,11728
AKENERJİ ÇOK PROGRAMLI ANADOLU LİSESİ (HATAY - ERZİN),HATAY,11729
MEHMET AKİF ERSOY ÇOK PROGRAMLI ANADOLU LİSESİ (KARAMAN - BAŞYAYLA),KARAMAN,11730
HİLVAN BAĞLAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - HİLVAN),ŞANLIURFA,11731
KUT ÜL AMARE ANADOLU İMAM HATİP LİSESİ (IĞDIR - TUZLUCA),IĞDIR,11732
ŞEHİT İDRİS MEYDAN ANADOLU LİSESİ (VAN - ERCİŞ),VAN,11733
MUŞ SPOR LİSESİ (MUŞ - MERKEZ),MUŞ,11734
ÖZEL DOĞUBEYAZIT FİNAL TEMEL LİSESİ (AĞRI - DOĞUBAYAZIT),AĞRI,11735
ÖZEL ERGANİ FİNAL TEMEL LİSESİ (DİYARBAKIR - ERGANİ),DİYARBAKIR,11736
HACI FATMA GÜL MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,11737
ÖZEL DOĞU MARMARA MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAKARYA - SERDİVAN),SAKARYA,11738
ÖZEL IĞDIR SINAV TEMEL LİSESİ (IĞDIR - MERKEZ),IĞDIR,11739
HUZURKENT DANYAL UYSAL ANADOLU LİSESİ (MERSİN - AKDENİZ),MERSİN,11740
ŞEHİT MUSTAFA KOÇAK KIZ ANADOLU İMAM HATİP LİSESİ (YOZGAT - ÇEKEREK),YOZGAT,11741
ÖZEL MEKTEBİM MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,11742
ÖZEL YASİN ERTAŞ TEKNOLOJİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (IĞDIR - MERKEZ),IĞDIR,11743
BASKİL MESLEKİ VE TEKNİK ANADOLU LİSESİ (ELAZIĞ - BASKİL),ELAZIĞ,11744
AKDAMAR GAMA ANADOLU LİSESİ (VAN - GEVAŞ),VAN,11745
ÖZEL MEDİKAL MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,11746
ŞEHİT İDRİS MEYDAN ÇOK PROGRAMLI ANADOLU LİSESİ (VAN - ERCİŞ),VAN,11747
AYBEN HATUN ADIGÜZEL ANADOLU LİSESİ (DİYARBAKIR - ÇÜNGÜŞ),DİYARBAKIR,11748
ŞEHİT SERDAL TOPRAK ANADOLU LİSESİ (MALATYA - DOĞANŞEHİR),MALATYA,11749
AHMED-İ HANİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (MARDİN - KIZILTEPE),MARDİN,11750
ÖZEL CİZRE ORGANİZE SANAYİ BÖLGESİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞIRNAK - CİZRE),ŞIRNAK,11751
AKSU VALİ ERTOKUŞ BEY ANADOLU İMAM HATİP LİSESİ (ANTALYA - AKSU),ANTALYA,11752
ÖZEL AKDENİZ HEDEF MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,11753
ÖZEL IĞDIR ÇAĞDAŞ TEMEL LİSESİ (IĞDIR - MERKEZ),IĞDIR,11754
DERİK PİRİNÇLİ ANADOLU LİSESİ (MARDİN - DERİK),MARDİN,11755
ANKARA ANADOLU METEOROLOJİ MESLEK L,,11756
NİZİP MESLEKİ VE TEKNİK ANADOLU LİSESİ (GAZİANTEP - NİZİP),GAZİANTEP,11757
ÖZEL AKŞEHİR FİNAL TEMEL LİSESİ (KONYA - AKŞEHİR),KONYA,11758
ÖZEL İDİL FİNAL MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞIRNAK - İDİL),ŞIRNAK,11759
ÖZEL MARDİN SINAV ANADOLU LİSESİ (MARDİN - ARTUKLU),MARDİN,11760
ÖZEL RÜZGAR ANADOLU LİSESİ (DİYARBAKIR - BAĞLAR),DİYARBAKIR,11761
ÖZEL KARİYER FEN LİSESİ (ANKARA - YENİMAHALLE),ANKARA,11762
ÖZEL ELVANKENT SINAV TEMEL LİSESİ (ANKARA - ETİMESGUT),ANKARA,11763
THE ENGLISH SCHOOL OF KYRENIA,,11764
ÖZEL İSTEK MERSİN KOLEJİ ANADOLU LİSESİ (MERSİN - YENİŞEHİR),MERSİN,11765
ÖZEL ERYAMAN ORTADOĞULULAR ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,11766
ÖZEL FIRAT KOLEJİ ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,11767
PÜTÜRGE ANADOLU İMAM HATİP LİSESİ (MALATYA - PÜTÜRGE),MALATYA,11768
MEHMET PEHLİVAN MESLEKİ EĞİTİM MERKEZİ (ÇANAKKALE - MERKEZ),ÇANAKKALE,11769
ÖZEL MEZOPOTAMYA MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - BAĞLAR),DİYARBAKIR,11770
ÖZEL MALATYA FIRAT TEMEL LİSESİ (MALATYA - BATTALGAZİ),MALATYA,11771
PÜTÜRGE İMAM HATİP LİSESİ (MALATYA),,11772
ŞAHNAHAN ÇOK PROGRAMLI ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,11773
KASRIK ŞEHİT KAYMAKAM MUHAMMED FATİH SAFİTÜRK ANADOLU İMAM HATİP LİSESİ (ŞIRNAK - MERKEZ),ŞIRNAK,11774
ÖZEL KAHRAMANMARAŞ UYGAR FEN LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),KAHRAMANMARAŞ,11775
ÖZEL MALATYA ZAFER TEMEL LİSESİ (MALATYA - BATTALGAZİ),MALATYA,11776
ARTUKLU MESLEKİ EĞİTİM MERKEZİ (MARDİN - ARTUKLU),MARDİN,11777
ERTUĞRULGAZİ ANADOLU İMAM HATİP LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,11778
BAYKAN VEYSEL KARANİ ANADOLU İMAM HATİP LİSESİ (SİİRT - BAYKAN),SİİRT,11779
ÖZEL MALATYA ELİT FEN TEMEL LİSESİ (MALATYA - BATTALGAZİ),MALATYA,11780
ŞEHİT ALPER GÜDE MESLEKİ VE TEKNİK ANADOLU LİSESİ (MALATYA - AKÇADAĞ),MALATYA,11781
ŞEHİT ORHAN SÜRMEN ANADOLU İMAM HATİP LİSESİ (KAHRAMANMARAŞ - ÇAĞLAYANCERİT),KAHRAMANMARAŞ,11782
BATTALGAZİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (MALATYA - BATTALGAZİ),MALATYA,11783
ABDULHAMİD HAN ANADOLU İMAM HATİP LİSESİ (SİVAS - MERKEZ),SİVAS,11784
KIRKLARELİ ÜSKÜP LİSESİ (KIRKLARELİ),,11785
ÖZEL ÇAPA AKŞAM LİSESİ (İSTANBUL),,11786
ÖZEL GÖZDE YÜKSELİŞ TEMEL LİSESİ (MALATYA - BATTALGAZİ),MALATYA,11787
ÖZEL GÜNGÖREN AKSU FEN MEKTEPLERİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - GÜNGÖREN),İSTANBUL,11788
ÖZEL İSTANBUL YENİ VİZYON ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,11789
KULU ŞEYH EDEBALİ ANADOLU LİSESİ (KONYA - KULU),KONYA,11790
ÖZEL YENİ HAMLE TEMEL LİSESİ (MALATYA - BATTALGAZİ),MALATYA,11791
ŞEYH EDEBALİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (SİVAS - ŞARKIŞLA),SİVAS,11792
KABALA ŞAKİR-SÜREYYA NUHOĞLU ANADOLU LİSESİ (MARDİN - ARTUKLU),MARDİN,11793
ÖZEL MALATYA DELTA ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,11794
ÖZEL MALATYA FİNAL TEMEL LİSESİ (MALATYA - BATTALGAZİ),MALATYA,11795
İSMİL ANADOLU İMAM HATİP LİSESİ (KONYA - KARATAY),KONYA,11796
KEPEZ ANADOLU LİSESİ (MALATYA - AKÇADAĞ),MALATYA,11797
ÖZEL NOBELYUM ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,11798
ÖZEL TESİR ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,11799
MALATYA ABDULKADİR ERİŞ GÜZEL SANATLAR LİSESİ (MALATYA - YEŞİLYURT),MALATYA,11800
KEPEZ ÇOK PROGRAMLI ANADOLU LİSESİ (MALATYA - AKÇADAĞ),MALATYA,11801
ÖZEL KAHTA OSB MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADIYAMAN - KAHTA),ADIYAMAN,11802
ÖZEL SİİRT UĞUR FEN LİSESİ (SİİRT - MERKEZ),SİİRT,11803
ALEMDAĞ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,11804
ÖZEL ÇEKMEKÖY GİRNE KOLEJİ FEN LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,11805
ÖZEL GÜNEY KAMPÜS METİN KANMAZ KOLEJİ FEN LİSESİ (HATAY - İSKENDERUN),HATAY,11806
YATAĞAN ANADOLU İMAM HATİP LİSESİ (DENİZLİ - SERİNHİSAR),DENİZLİ,11807
HACIBEKTAŞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (NEVŞEHİR - HACIBEKTAŞ),NEVŞEHİR,11808
ÖZEL MERSİN ŞİFA MESLEKİ VE TEKNİK ANADOLU LİSESİ (MERSİN - MEZİTLİ),MERSİN,11809
ŞEHİT GÖKHAN ALICI ÇOK PROGRAMLI ANADOLU LİSESİ (GAZİANTEP - İSLAHİYE),GAZİANTEP,11810
ÖZEL KAYSERİ SINAV ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,11811
SALIPAZARI HASAN ÇELEBİ MESLEKİ TEKNİK ANADOLU LİSESİ (SAMSUN - SALIPAZARI),SAMSUN,11812
ÖZEL GÜNEY KAMPÜS TEMEL LİSESİ (HATAY - İSKENDERUN),HATAY,11813
AHMET RASİH USLU ANADOLU İMAM HATİP LİSESİ (KONYA - DOĞANHİSAR),KONYA,11814
SELENDİ ANADOLU LİSESİ (MANİSA - SELENDİ),MANİSA,11815
DÖĞER ÇOK PROGRAMLI ANADOLU LİSESİ (AFYONKARAHİSAR - İHSANİYE),AFYONKARAHİSAR,11816
ÖZEL FORUM KÜLTÜR ANADOLU LİSESİ (MERSİN - YENİŞEHİR),MERSİN,11817
ÖZEL DÜZİÇİ ÖZDEM ANADOLU LİSESİ (OSMANİYE - DÜZİÇİ),OSMANİYE,11818
ÖZEL KANYON KOLEJİ FEN LİSESİ (UŞAK - MERKEZ),UŞAK,11819
EĞİRDİR NAFİZ YÜREKLİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ISPARTA - EĞİRDİR),ISPARTA,11820
ÖZEL FEN BİLİMLERİ ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,11821
ÖZEL GEMLİK KÜLTÜR KOLEJİ FEN LİSESİ (BURSA - GEMLİK),BURSA,11822
ALİAĞA HEYDAR ALİYEV MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - ALİAĞA),İZMİR,11823
ASLANAPA ANADOLU LİSESİ (KÜTAHYA - ASLANAPA),KÜTAHYA,11824
FETHİYE ESNAF VE SANATKARLAR ODASI MESLEKİ EĞİTİM MERKEZİ (MUĞLA - FETHİYE),MUĞLA,11825
KATİP MUSTAFA ÇELEBİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BEYOĞLU),İSTANBUL,11826
ÖZEL KADIKÖY KÜLTÜR TEMEL LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,11827
ÖZEL BİGA AÇI KOLEJİ ANADOLU LİSESİ (ÇANAKKALE - BİGA),ÇANAKKALE,11828
ÖZEL BİLGİ ÇAĞI ANADOLU LİSESİ (İSTANBUL - SULTANBEYLİ),İSTANBUL,11829
ŞEHİT ÖĞRETMEN NECMETTİN YILMAZ ANADOLU İMAM HATİP LİSESİ (GÜMÜŞHANE - TORUL),GÜMÜŞHANE,11830
ÖZEL SARIÇAM UZAY MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SARIÇAM),ADANA,11831
ÖZEL ALTIYOL KAVRAM TEMEL LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,11832
ÖZEL SEFAKÖY NAZMİ ARIKAN FEN BİLİMLERİ TEMEL LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,11833
EŞREF BİTLİS MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,11834
ÖZEL SİNOP SINAV TEMEL LİSESİ (SİNOP - MERKEZ),SİNOP,11835
ÖZEL MODA MİMAR SİNAN ANADOLU GÜZEL SANATLAR LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,11836
HADIMKÖY MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ARNAVUTKÖY),İSTANBUL,11837
KOCAELİ GÜZEL SANATLAR LİSESİ (KOCAELİ - KARTEPE),KOCAELİ,11838
ALPARSLAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - FATİH),İSTANBUL,11839
ÖZEL BAŞER MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,11840
ÖZEL SAMSUN ÇÖZÜM TEMEL LİSESİ (SAMSUN - İLKADIM),SAMSUN,11841
ÖZEL AŞAMA MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,11842
SİLVAN MESLEKİ EĞİTİM MERKEZİ (DİYARBAKIR - SİLVAN),DİYARBAKIR,11843
ÖZEL BEYLİKDÜZÜ BEYKENT FİNAL ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,11844
ÖZEL ESENYURT MODERN BİLİMLER AKADEMİSİ ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,11845
SELİMPAŞA BORSA İSTANBUL TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - SİLİVRİ),İSTANBUL,11846
ÖZEL YEŞİL VADİ ANADOLU LİSESİ (KOCAELİ - KÖRFEZ),KOCAELİ,11847
ÖZEL MEKTEBİM FEN LİSESİ (İSTANBUL - SİLİVRİ),İSTANBUL,11848
ÖZEL BEYLİKDÜZÜ UĞUR TEMEL LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,11849
SANCAKTEPE EYÜP SULTAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,11850
ÖZEL FENER RUM LİSESİ (İSTANBUL - FATİH),İSTANBUL,11851
ÖZEL AŞAMA LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,11852
ÖZEL BAKIRKÖY EMPATİ FLORYA ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,11853
KÖYCEĞİZ ŞEHİT ÖMER HALİSDEMİR MESLEKİ VE TEKNİK ANADOLU LİSESİ (MUĞLA - KÖYCEĞİZ),MUĞLA,11854
ÖZEL BİRECİK TEKNOKENT KOLEJİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - BİRECİK),ŞANLIURFA,11855
ÖZEL SEFAKÖY FİNAL AKADEMİ ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,11856
BÜYÜKÇEKMECE ÖZEL ÇINAR FEN LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,11857
MÜRSEL GAZİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (KOCAELİ - KARAMÜRSEL),KOCAELİ,11858
ÖZEL FENERBAHÇE SPOR KULÜBÜ ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,11859
ÖZEL TEK YÖNTEM KOLEJİ FEN LİSESİ (MERSİN - YENİŞEHİR),MERSİN,11860
ÖZEL TERCÜMAN AKŞAM LİSESİ,,11861
EREN ŞAHİN ERONAT MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,11862
ÖZEL KARŞIYAKA FİNAL TEMEL LİSESİ (İZMİR - KARŞIYAKA),İZMİR,11863
KUMBURGAZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,11864
ÖZEL KIZILIRMAK ANADOLU LİSESİ (KIRIKKALE - MERKEZ),KIRIKKALE,11865
ÖZEL BASUT ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,11866
İSTEK ÖZEL BELDE FEN LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,11867
ÖZEL GÖKBORA ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,11868
ÖZEL BEYKENT GURUR AKŞAM LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,11869
ÖZEL ESENLER SINAV TEMEL LİSESİ (İSTANBUL - ESENLER),İSTANBUL,11870
ÖZEL MECİDİYEKÖY NAZMİ ARIKAN FEN BİLİMLERİ FEN LİSESİ (İSTANBUL - ŞİŞLİ),İSTANBUL,11871
RUHİ SARIALP SPOR LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,11872
ÖZEL HATAY BAHÇEŞEHİR ANADOLU LİSESİ (HATAY - ANTAKYA),HATAY,11873
YENİFAKILI LİSESİ (YOZGAT),,11874
ÖZEL KAHRAMANMARAŞ SINAV KOLEJİ FEN LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),KAHRAMANMARAŞ,11875
