yop_kodu,year,il,tercih_sayisi
203211382,2025,İSTANBUL,36
203211382,2025,İZMİR,2
203211389,2025,ERZURUM,3
203211389,2025,ESKİŞEHİR,4
203211389,2025,İSTANBUL,80
203211389,2025,KONYA,1
203211354,2025,ADIYAMAN,1
203211354,2025,ANKARA,5
203211354,2025,ANTALYA,4
203211354,2025,ARTVİN,3
203211354,2025,BARTIN,1
203211354,2025,BOLU,4
203211354,2025,BURDUR,1
203211354,2025,BURSA,3
203211354,2025,ÇANAKKALE,6
203211354,2025,DENİZLİ,2
203211354,2025,DÜZCE,2
203211354,2025,EDİRNE,6
203211354,2025,ERZURUM,1
203211354,2025,ESKİŞEHİR,1
203211354,2025,GAZİANTEP,2
203211354,2025,GİRESUN,1
203211354,2025,HAKKARİ,4
203211354,2025,HATAY,1
203211354,2025,İSTANBUL,153
203211354,2025,İZMİR,5
203211354,2025,KARAMAN,1
203211354,2025,KASTAMONU,3
203211354,2025,KIBRIS,3
203211354,2025,KIRIKKALE,1
203211354,2025,KOCAELİ,1
203211354,2025,MALATYA,1
203211354,2025,NEVŞEHİR,1
203211354,2025,NİĞDE,4
203211354,2025,ORDU,4
203211354,2025,SAKARYA,2
203211354,2025,SAMSUN,3
203211354,2025,SİNOP,5
203211354,2025,SİVAS,1
203211354,2025,TEKİRDAĞ,2
203211354,2025,TOKAT,1
203211354,2025,TRABZON,1
203211354,2025,UŞAK,1
203211354,2025,VAN,4
203211354,2025,ZONGULDAK,1
203211129,2025,ANKARA,7
203211129,2025,BURSA,1
203211129,2025,ELAZIĞ,3
203211129,2025,ESKİŞEHİR,4
203211129,2025,İSTANBUL,53
203211129,2025,İZMİR,2
203211347,2025,ANKARA,8
203211347,2025,ARTVİN,1
203211347,2025,EDİRNE,1
203211347,2025,GAZİANTEP,5
203211347,2025,HAKKARİ,2
203211347,2025,İSTANBUL,87
203211347,2025,KASTAMONU,1
203211347,2025,KIBRIS,20
203211347,2025,NİĞDE,2
203211347,2025,ORDU,1
203211347,2025,SİNOP,1
203211279,2025,AYDIN,1
203211279,2025,BALIKESİR,1
203211279,2025,BOLU,1
203211279,2025,BURSA,1
203211279,2025,ÇANAKKALE,2
203211279,2025,EDİRNE,1
203211279,2025,ESKİŞEHİR,2
203211279,2025,İSTANBUL,49
203211279,2025,İZMİR,1
203211279,2025,KOCAELİ,1
203211279,2025,MANİSA,1
203211279,2025,MUĞLA,1
203211279,2025,TEKİRDAĞ,1
203211277,2025,İSTANBUL,58
203211326,2025,ADANA,2
203211326,2025,ADIYAMAN,1
203211326,2025,AĞRI,2
203211326,2025,AKSARAY,1
203211326,2025,ANTALYA,4
203211326,2025,ARDAHAN,1
203211326,2025,BALIKESİR,1
203211326,2025,BATMAN,2
203211326,2025,BİNGÖL,2
203211326,2025,BİTLİS,2
203211326,2025,BOLU,3
203211326,2025,BURDUR,1
203211326,2025,BURSA,5
203211326,2025,ÇANAKKALE,1
203211326,2025,DENİZLİ,2
203211326,2025,DİYARBAKIR,1
203211326,2025,ELAZIĞ,2
203211326,2025,ERZİNCAN,1
203211326,2025,ESKİŞEHİR,4
203211326,2025,GAZİANTEP,2
203211326,2025,HATAY,1
203211326,2025,IĞDIR,1
203211326,2025,ISPARTA,2
203211326,2025,İSTANBUL,267
203211326,2025,İZMİR,3
203211326,2025,KARS,1
203211326,2025,KAYSERİ,2
203211326,2025,KIRKLARELİ,1
203211326,2025,KOCAELİ,2
203211326,2025,KONYA,2
203211326,2025,KÜTAHYA,3
203211326,2025,MALATYA,2
203211326,2025,MARDİN,1
203211326,2025,MUĞLA,2
203211326,2025,MUŞ,3
203211326,2025,NEVŞEHİR,2
203211326,2025,OSMANİYE,1
203211326,2025,RİZE,1
203211326,2025,SAKARYA,2
203211326,2025,SAMSUN,2
203211326,2025,SİİRT,1
203211326,2025,SİNOP,2
203211326,2025,SİVAS,1
203211326,2025,ŞANLIURFA,1
203211326,2025,TEKİRDAĞ,1
203211326,2025,TOKAT,1
203211326,2025,TUNCELİ,1
203211326,2025,VAN,2
203211326,2025,ZONGULDAK,1
203210025,2025,AMASYA,1
203210025,2025,ANTALYA,1
203210025,2025,AYDIN,1
203210025,2025,BALIKESİR,2
203210025,2025,BARTIN,1
203210025,2025,BOLU,2
203210025,2025,BURDUR,1
203210025,2025,BURSA,2
203210025,2025,ÇANAKKALE,3
203210025,2025,DÜZCE,1
203210025,2025,EDİRNE,2
203210025,2025,İSTANBUL,75
203210025,2025,KAYSERİ,1
203210025,2025,KOCAELİ,3
203210025,2025,KONYA,1
203210025,2025,NEVŞEHİR,2
203210025,2025,SAKARYA,4
203211319,2025,ANKARA,2
203211319,2025,ANTALYA,1
203211319,2025,BURSA,2
203211319,2025,ERZURUM,1
203211319,2025,İSTANBUL,16
203211290,2025,BALIKESİR,3
203211290,2025,BOLU,1
203211290,2025,ÇANAKKALE,1
203211290,2025,ESKİŞEHİR,2
203211290,2025,İSTANBUL,53
203211290,2025,SAKARYA,1
203211290,2025,YALOVA,2
203211297,2025,ADIYAMAN,2
203211297,2025,AĞRI,1
203211297,2025,AKSARAY,1
203211297,2025,AMASYA,1
203211297,2025,ANKARA,2
203211297,2025,ANTALYA,1
203211297,2025,ARDAHAN,1
203211297,2025,BALIKESİR,2
203211297,2025,BATMAN,1
203211297,2025,BİLECİK,1
203211297,2025,BİNGÖL,1
203211297,2025,BOLU,2
203211297,2025,BURSA,1
203211297,2025,ÇANAKKALE,1
203211297,2025,ÇANKIRI,1
203211297,2025,ELAZIĞ,1
203211297,2025,ESKİŞEHİR,5
203211297,2025,GİRESUN,4
203211297,2025,GÜMÜŞHANE,1
203211297,2025,İSTANBUL,127
203211297,2025,KASTAMONU,1
203211297,2025,KAYSERİ,1
203211297,2025,KIRIKKALE,1
203211297,2025,KONYA,1
203211297,2025,KÜTAHYA,1
203211297,2025,MANİSA,1
203211297,2025,MERSİN,1
203211297,2025,ORDU,1
203211297,2025,SAKARYA,4
203211297,2025,TOKAT,1
203211297,2025,VAN,1
203211297,2025,YALOVA,2
203211289,2025,BARTIN,1
203211289,2025,BURSA,2
203211289,2025,ESKİŞEHİR,3
203211289,2025,İSTANBUL,48
203211289,2025,KOCAELİ,7
203211289,2025,SAKARYA,1
203211298,2025,İSTANBUL,56
203210476,2025,ADANA,1
203210476,2025,AFYONKARAHİSAR,1
203210476,2025,ANKARA,10
203210476,2025,ANTALYA,2
203210476,2025,AYDIN,1
203210476,2025,BALIKESİR,6
203210476,2025,BİLECİK,2
203210476,2025,BOLU,15
203210476,2025,BURDUR,1
203210476,2025,BURSA,18
203210476,2025,ÇANAKKALE,4
203210476,2025,DENİZLİ,2
203210476,2025,DİYARBAKIR,1
203210476,2025,DÜZCE,7
203210476,2025,EDİRNE,3
203210476,2025,ERZİNCAN,1
203210476,2025,ERZURUM,2
203210476,2025,ESKİŞEHİR,8
203210476,2025,ISPARTA,2
203210476,2025,İSTANBUL,316
203210476,2025,İZMİR,4
203210476,2025,KAHRAMANMARAŞ,1
203210476,2025,KAYSERİ,1
203210476,2025,KIRKLARELİ,4
203210476,2025,KOCAELİ,17
203210476,2025,KONYA,4
203210476,2025,KÜTAHYA,1
203210476,2025,MALATYA,1
203210476,2025,MERSİN,3
203210476,2025,MUĞLA,1
203210476,2025,ORDU,1
203210476,2025,RİZE,2
203210476,2025,SAKARYA,27
203210476,2025,SAMSUN,8
203210476,2025,SİVAS,3
203210476,2025,ŞANLIURFA,1
203210476,2025,TEKİRDAĞ,7
203210476,2025,VAN,1
203210476,2025,YALOVA,17
203210476,2025,ZONGULDAK,1
203211285,2025,ANKARA,4
203211285,2025,BALIKESİR,5
203211285,2025,BAYBURT,1
203211285,2025,BİLECİK,3
203211285,2025,BİNGÖL,2
203211285,2025,BOLU,6
203211285,2025,BURDUR,1
203211285,2025,BURSA,4
203211285,2025,ÇANAKKALE,3
203211285,2025,ÇANKIRI,1
203211285,2025,ÇORUM,1
203211285,2025,DÜZCE,2
203211285,2025,EDİRNE,3
203211285,2025,ELAZIĞ,2
203211285,2025,ERZİNCAN,1
203211285,2025,ERZURUM,7
203211285,2025,ESKİŞEHİR,9
203211285,2025,GAZİANTEP,1
203211285,2025,GİRESUN,1
203211285,2025,GÜMÜŞHANE,1
203211285,2025,İSTANBUL,143
203211285,2025,İZMİR,2
203211285,2025,KARABÜK,1
203211285,2025,KASTAMONU,1
203211285,2025,KAYSERİ,2
203211285,2025,KIRKLARELİ,1
203211285,2025,KIRŞEHİR,1
203211285,2025,KOCAELİ,2
203211285,2025,KONYA,5
203211285,2025,MALATYA,1
203211285,2025,MANİSA,3
203211285,2025,MERSİN,1
203211285,2025,NİĞDE,1
203211285,2025,SAKARYA,3
203211285,2025,SAMSUN,1
203211285,2025,SİNOP,1
203211285,2025,SİVAS,1
203211285,2025,TEKİRDAĞ,4
203211285,2025,TOKAT,1
203211285,2025,TUNCELİ,1
203211285,2025,YALOVA,1
203211285,2025,ZONGULDAK,3
203210458,2025,ANKARA,4
203210458,2025,BİTLİS,1
203210458,2025,BOLU,2
203210458,2025,BURSA,3
203210458,2025,İSTANBUL,46
203210458,2025,KOCAELİ,1
203210458,2025,KONYA,2
203210458,2025,ORDU,1
203210458,2025,RİZE,1
203210458,2025,YALOVA,3
203211283,2025,ANKARA,1
203211283,2025,İSTANBUL,35
203211283,2025,KONYA,1
203211431,2025,AFYONKARAHİSAR,1
203211431,2025,ANKARA,4
203211431,2025,ANTALYA,2
203211431,2025,BİLECİK,2
203211431,2025,EDİRNE,1
203211431,2025,GAZİANTEP,1
203211431,2025,İSTANBUL,260
203211431,2025,İZMİR,1
203211431,2025,KAYSERİ,1
203211431,2025,KONYA,7
203211431,2025,NEVŞEHİR,1
203211431,2025,OSMANİYE,2
203211431,2025,SAKARYA,2
203211431,2025,TEKİRDAĞ,1
203211014,2025,AFYONKARAHİSAR,2
203211014,2025,ANKARA,7
203211014,2025,BİLECİK,1
203211014,2025,ÇANKIRI,1
203211014,2025,ERZİNCAN,1
203211014,2025,ERZURUM,1
203211014,2025,GAZİANTEP,1
203211014,2025,ISPARTA,1
203211014,2025,İSTANBUL,100
203211014,2025,KIRKLARELİ,1
203211014,2025,KOCAELİ,1
203211014,2025,KONYA,1
203211014,2025,MALATYA,1
203211014,2025,SİVAS,1
203211014,2025,TEKİRDAĞ,1
203211014,2025,TOKAT,1
203211014,2025,TRABZON,1
203211014,2025,YALOVA,1
203211014,2025,YOZGAT,1
203211424,2025,ADANA,1
203211424,2025,ANKARA,5
203211424,2025,ANTALYA,3
203211424,2025,ELAZIĞ,1
203211424,2025,GAZİANTEP,2
203211424,2025,İSTANBUL,129
203211424,2025,KAHRAMANMARAŞ,1
203211424,2025,KIBRIS,3
203211424,2025,ŞANLIURFA,1
203211424,2025,TRABZON,1
203211564,2025,ANKARA,4
203211564,2025,ANTALYA,5
203211564,2025,AYDIN,1
203211564,2025,BURSA,3
203211564,2025,DÜZCE,1
203211564,2025,EDİRNE,1
203211564,2025,ELAZIĞ,1
203211564,2025,ERZİNCAN,1
203211564,2025,ESKİŞEHİR,1
203211564,2025,ISPARTA,1
203211564,2025,İSTANBUL,106
203211564,2025,KARS,1
203211564,2025,KAYSERİ,1
203211564,2025,KIBRIS,1
203211564,2025,KOCAELİ,7
203211564,2025,KONYA,1
203211564,2025,MALATYA,1
203211564,2025,MUĞLA,1
203211564,2025,SAKARYA,5
203211564,2025,SAMSUN,1
203211564,2025,SİVAS,1
203211564,2025,TRABZON,1
203211578,2025,BURSA,1
203211578,2025,GÜMÜŞHANE,1
203211578,2025,IĞDIR,2
203211578,2025,İSTANBUL,109
203211578,2025,İZMİR,2
203211578,2025,KAHRAMANMARAŞ,1
203211578,2025,KOCAELİ,1
203211578,2025,YALOVA,1
203211578,2025,YOZGAT,1
203211585,2025,BARTIN,1
203211585,2025,BURSA,1
203211585,2025,İSTANBUL,53
203211585,2025,KOCAELİ,1
203211585,2025,KONYA,1
203211585,2025,TRABZON,1
203211592,2025,ANKARA,1
203211592,2025,BALIKESİR,9
203211592,2025,BARTIN,1
203211592,2025,BİLECİK,4
203211592,2025,BOLU,12
203211592,2025,BURSA,1
203211592,2025,ÇANAKKALE,6
203211592,2025,ÇORUM,4
203211592,2025,DÜZCE,3
203211592,2025,EDİRNE,4
203211592,2025,ELAZIĞ,2
203211592,2025,İSTANBUL,249
203211592,2025,KASTAMONU,5
203211592,2025,KAYSERİ,4
203211592,2025,KIRKLARELİ,9
203211592,2025,KOCAELİ,1
203211592,2025,KONYA,4
203211592,2025,KÜTAHYA,8
203211592,2025,MERSİN,1
203211592,2025,NEVŞEHİR,5
203211592,2025,NİĞDE,1
203211592,2025,ORDU,1
203211592,2025,SAKARYA,3
203211592,2025,SAMSUN,2
203211592,2025,TEKİRDAĞ,8
203211592,2025,TRABZON,6
203211592,2025,YALOVA,7
203211592,2025,ZONGULDAK,1
203211599,2025,ANKARA,1
203211599,2025,ESKİŞEHİR,2
203211599,2025,İSTANBUL,69
203211599,2025,İZMİR,7
203211599,2025,KOCAELİ,4
203211599,2025,SAKARYA,1
203211599,2025,SAMSUN,1
203211606,2025,BALIKESİR,1
203211606,2025,BOLU,1
203211606,2025,BURSA,3
203211606,2025,ÇANAKKALE,1
203211606,2025,DÜZCE,1
203211606,2025,ELAZIĞ,1
203211606,2025,ESKİŞEHİR,2
203211606,2025,İSTANBUL,131
203211606,2025,İZMİR,1
203211606,2025,KIRKLARELİ,1
203211606,2025,KOCAELİ,5
203211606,2025,SAKARYA,2
203211606,2025,TEKİRDAĞ,2
203211522,2025,İSTANBUL,63
203211522,2025,KOCAELİ,2
203211522,2025,SAKARYA,2
203211529,2025,İSTANBUL,56
203211536,2025,ANKARA,2
203211536,2025,AYDIN,8
203211536,2025,BALIKESİR,4
203211536,2025,BOLU,3
203211536,2025,BURSA,2
203211536,2025,ÇANAKKALE,2
203211536,2025,DÜZCE,2
203211536,2025,EDİRNE,4
203211536,2025,ESKİŞEHİR,1
203211536,2025,İSTANBUL,195
203211536,2025,İZMİR,5
203211536,2025,KASTAMONU,1
203211536,2025,KIRKLARELİ,2
203211536,2025,MANİSA,3
203211536,2025,MUĞLA,2
203211536,2025,SAKARYA,2
203211536,2025,TEKİRDAĞ,3
203211536,2025,TRABZON,4
203211536,2025,YALOVA,4
203211543,2025,BALIKESİR,1
203211543,2025,BOLU,1
203211543,2025,BURSA,1
203211543,2025,ÇANAKKALE,1
203211543,2025,EDİRNE,1
203211543,2025,ESKİŞEHİR,2
203211543,2025,İSTANBUL,99
203211543,2025,İZMİR,3
203211543,2025,KIRKLARELİ,1
203211543,2025,SAKARYA,1
203211550,2025,İSTANBUL,30
203211557,2025,AFYONKARAHİSAR,1
203211557,2025,ANTALYA,1
203211557,2025,AYDIN,1
203211557,2025,BALIKESİR,9
203211557,2025,BOLU,1
203211557,2025,BURSA,6
203211557,2025,ÇANAKKALE,5
203211557,2025,DENİZLİ,1
203211557,2025,EDİRNE,3
203211557,2025,ESKİŞEHİR,2
203211557,2025,ISPARTA,1
203211557,2025,İSTANBUL,316
203211557,2025,İZMİR,1
203211557,2025,KARABÜK,1
203211557,2025,KAYSERİ,1
203211557,2025,KIRKLARELİ,4
203211557,2025,KOCAELİ,8
203211557,2025,KONYA,4
203211557,2025,KÜTAHYA,2
203211557,2025,MANİSA,1
203211557,2025,MUĞLA,1
203211557,2025,ORDU,1
203211557,2025,SAKARYA,7
203211557,2025,SİNOP,1
203211557,2025,TEKİRDAĞ,6
203211557,2025,YALOVA,8
203211557,2025,ZONGULDAK,2
203211508,2025,AKSARAY,1
203211508,2025,ANKARA,11
203211508,2025,ANTALYA,2
203211508,2025,ARTVİN,1
203211508,2025,AYDIN,2
203211508,2025,BALIKESİR,14
203211508,2025,BARTIN,4
203211508,2025,BOLU,7
203211508,2025,ÇANAKKALE,6
203211508,2025,ÇORUM,1
203211508,2025,DENİZLİ,1
203211508,2025,DÜZCE,5
203211508,2025,EDİRNE,12
203211508,2025,ELAZIĞ,1
203211508,2025,ERZURUM,3
203211508,2025,ESKİŞEHİR,3
203211508,2025,GAZİANTEP,1
203211508,2025,ISPARTA,1
203211508,2025,İSTANBUL,210
203211508,2025,İZMİR,3
203211508,2025,KARABÜK,4
203211508,2025,KASTAMONU,4
203211508,2025,KIBRIS,1
203211508,2025,KIRIKKALE,4
203211508,2025,KIRŞEHİR,3
203211508,2025,KOCAELİ,6
203211508,2025,KÜTAHYA,2
203211508,2025,MALATYA,2
203211508,2025,MANİSA,8
203211508,2025,MARDİN,1
203211508,2025,MUĞLA,2
203211508,2025,NEVŞEHİR,1
203211508,2025,SAKARYA,6
203211508,2025,SAMSUN,1
203211508,2025,SİNOP,2
203211508,2025,SİVAS,1
203211508,2025,TEKİRDAĞ,10
203211508,2025,TRABZON,3
203211508,2025,UŞAK,8
203211508,2025,YALOVA,6
203211508,2025,ZONGULDAK,1
203211515,2025,ANTALYA,1
203211515,2025,AYDIN,1
203211515,2025,BALIKESİR,3
203211515,2025,ÇANAKKALE,2
203211515,2025,DENİZLİ,1
203211515,2025,DÜZCE,1
203211515,2025,ESKİŞEHİR,2
203211515,2025,ISPARTA,1
203211515,2025,İSTANBUL,76
203211515,2025,İZMİR,1
203211515,2025,KOCAELİ,2
203211515,2025,KONYA,1
203211515,2025,MUĞLA,1
203211515,2025,SAKARYA,2
203211515,2025,TEKİRDAĞ,2
203211515,2025,YALOVA,1
