yop_kodu,year,universite,tercih_sayisi,university_type
208610024,2025,YAŞAR ÜNİVERSİTESİ,1,vakif
208610096,2025,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,1,devlet
208610096,2025,ATATÜRK ÜNİVERSİTESİ,1,devlet
208610096,2025,BALIKESİR ÜNİVERSİTESİ,1,devlet
208610096,2025,BOĞAZİÇİ ÜNİVERSİTESİ,8,devlet
208610096,2025,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,1,devlet
208610096,2025,BURSA ULUDAĞ ÜNİVERSİTESİ,1,devlet
208610096,2025,ERCİYES ÜNİVERSİTESİ,1,devlet
208610096,2025,GALATASARAY ÜNİVERSİTESİ,7,devlet
208610096,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,1,devlet
208610096,2025,İSTANBUL ÜNİVERSİTESİ,4,devlet
208610096,2025,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,1,devlet
208610096,2025,KOCAELİ ÜNİVERSİTESİ,1,devlet
208610096,2025,MARMARA ÜNİVERSİTESİ,3,devlet
208610096,2025,ONDOKUZ MAYIS ÜNİVERSİTESİ,1,devlet
208610096,2025,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,2,devlet
208610096,2025,SAKARYA ÜNİVERSİTESİ,1,devlet
208610096,2025,SELÇUK ÜNİVERSİTESİ,2,devlet
208610096,2025,TÜRK-ALMAN ÜNİVERSİTESİ,2,devlet
208610096,2025,YALOVA ÜNİVERSİTESİ,1,devlet
208610096,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,1,vakif
208610096,2025,İBN HALDUN ÜNİVERSİTESİ,19,vakif
208610096,2025,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,3,vakif
208610096,2025,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,1,vakif
208610096,2025,İSTANBUL AYDIN ÜNİVERSİTESİ,1,vakif
208610096,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,1,vakif
208610096,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,2,vakif
208610096,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,1,vakif
208610096,2025,İSTANBUL TİCARET ÜNİVERSİTESİ,1,vakif
208610096,2025,KADİR HAS ÜNİVERSİTESİ,1,vakif
208610096,2025,KOÇ ÜNİVERSİTESİ,4,vakif
208610096,2025,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,3,vakif
208610112,2025,ANKARA ÜNİVERSİTESİ,4,devlet
208610112,2025,BOĞAZİÇİ ÜNİVERSİTESİ,1,devlet
208610112,2025,HACETTEPE ÜNİVERSİTESİ,1,devlet
208610112,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,2,devlet
208610112,2025,İSTANBUL ÜNİVERSİTESİ,16,devlet
208610112,2025,MARMARA ÜNİVERSİTESİ,9,devlet
208610112,2025,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,1,devlet
208610112,2025,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,1,devlet
208610112,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,5,devlet
208610112,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,1,vakif
208610112,2025,HALİÇ ÜNİVERSİTESİ,1,vakif
208610112,2025,İBN HALDUN ÜNİVERSİTESİ,27,vakif
208610112,2025,İSTANBUL BİLGİ ÜNİVERSİTESİ,3,vakif
208610112,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,1,vakif
208610112,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,3,vakif
208610112,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,2,vakif
208610112,2025,İSTANBUL TİCARET ÜNİVERSİTESİ,1,vakif
208610112,2025,İSTİNYE ÜNİVERSİTESİ,1,vakif
208610112,2025,ÜSKÜDAR ÜNİVERSİTESİ,2,vakif
208610103,2025,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,1,devlet
208610103,2025,ANKARA ÜNİVERSİTESİ,2,devlet
208610103,2025,BOĞAZİÇİ ÜNİVERSİTESİ,11,devlet
208610103,2025,GALATASARAY ÜNİVERSİTESİ,2,devlet
208610103,2025,HACETTEPE ÜNİVERSİTESİ,2,devlet
208610103,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,1,devlet
208610103,2025,İSTANBUL ÜNİVERSİTESİ,9,devlet
208610103,2025,MARMARA ÜNİVERSİTESİ,7,devlet
208610103,2025,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,4,devlet
208610103,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,1,devlet
208610103,2025,İBN HALDUN ÜNİVERSİTESİ,18,vakif
208610103,2025,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,8,vakif
208610103,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,1,vakif
208610103,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,5,vakif
208610103,2025,İSTANBUL OKAN ÜNİVERSİTESİ,1,vakif
208610103,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,1,vakif
208610103,2025,KOÇ ÜNİVERSİTESİ,1,vakif
208610103,2025,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,3,vakif
208610103,2025,YEDİTEPE ÜNİVERSİTESİ,4,vakif
208610114,2025,ADA KENT ÜNİVERSİTESİ,1,devlet
208610114,2025,DOĞU AKDENİZ ÜNİVERSİTESİ,2,devlet
208610114,2025,GİRNE ÜNİVERSİTESİ,1,devlet
208610114,2025,KIBRIS AYDIN ÜNİVERSİTESİ,1,devlet
208610114,2025,LEFKE AVRUPA ÜNİVERSİTESİ,1,devlet
208610114,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ,1,devlet
208610114,2025,ULUSLARARASI KIBRIS ÜNİVERSİTESİ,1,devlet
208610114,2025,YAKIN DOĞU ÜNİVERSİTESİ,1,devlet
208610114,2025,AFYON KOCATEPE ÜNİVERSİTESİ,1,vakif
208610114,2025,ANKARA HACI BAYRAM VELİ ÜNİVERSİTESİ,1,vakif
208610114,2025,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,2,vakif
208610114,2025,ANKARA ÜNİVERSİTESİ,1,vakif
208610114,2025,ATATÜRK ÜNİVERSİTESİ,1,vakif
208610114,2025,BOĞAZİÇİ ÜNİVERSİTESİ,3,vakif
208610114,2025,BURSA ULUDAĞ ÜNİVERSİTESİ,1,vakif
208610114,2025,ÇANKIRI KARATEKİN ÜNİVERSİTESİ,1,vakif
208610114,2025,DİCLE ÜNİVERSİTESİ,1,vakif
208610114,2025,ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ,1,vakif
208610114,2025,GALATASARAY ÜNİVERSİTESİ,1,vakif
208610114,2025,HACETTEPE ÜNİVERSİTESİ,2,vakif
208610114,2025,İNÖNÜ ÜNİVERSİTESİ,1,vakif
208610114,2025,İSTANBUL ÜNİVERSİTESİ,7,vakif
208610114,2025,KIRKLARELİ ÜNİVERSİTESİ,1,vakif
208610114,2025,MARMARA ÜNİVERSİTESİ,12,vakif
208610114,2025,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,2,vakif
208610114,2025,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,1,vakif
208610114,2025,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,1,vakif
208610114,2025,SİVAS CUMHURİYET ÜNİVERSİTESİ,1,vakif
208610114,2025,SÜLEYMAN DEMİREL ÜNİVERSİTESİ,1,vakif
208610114,2025,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,1,vakif
208610114,2025,TRABZON ÜNİVERSİTESİ,1,vakif
208610114,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,3,vakif
208610114,2025,BAHÇEŞEHİR ÜNİVERSİTESİ,4,vakif
208610114,2025,HASAN KALYONCU ÜNİVERSİTESİ,1,vakif
208610114,2025,İBN HALDUN ÜNİVERSİTESİ,29,vakif
208610114,2025,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,1,vakif
208610114,2025,İSTANBUL BİLGİ ÜNİVERSİTESİ,7,vakif
208610114,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,1,vakif
208610114,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,4,vakif
208610114,2025,İZMİR EKONOMİ ÜNİVERSİTESİ,1,vakif
208610114,2025,KADİR HAS ÜNİVERSİTESİ,5,vakif
208610114,2025,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,1,vakif
208610114,2025,YAŞAR ÜNİVERSİTESİ,2,vakif
208610114,2025,YEDİTEPE ÜNİVERSİTESİ,4,vakif
208610121,2025,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,1,devlet
208610121,2025,ANKARA ÜNİVERSİTESİ,2,devlet
208610121,2025,BURSA ULUDAĞ ÜNİVERSİTESİ,1,devlet
208610121,2025,GAZİ ÜNİVERSİTESİ,1,devlet
208610121,2025,HACETTEPE ÜNİVERSİTESİ,5,devlet
208610121,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,2,devlet
208610121,2025,İSTANBUL ÜNİVERSİTESİ,7,devlet
208610121,2025,KOCAELİ ÜNİVERSİTESİ,1,devlet
208610121,2025,MARMARA ÜNİVERSİTESİ,6,devlet
208610121,2025,SAKARYA ÜNİVERSİTESİ,1,devlet
208610121,2025,SELÇUK ÜNİVERSİTESİ,1,devlet
208610121,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,9,devlet
208610121,2025,İBN HALDUN ÜNİVERSİTESİ,28,vakif
208610121,2025,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,1,vakif
208610121,2025,İSTANBUL AYDIN ÜNİVERSİTESİ,1,vakif
208610121,2025,İSTANBUL BİLGİ ÜNİVERSİTESİ,2,vakif
208610121,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,4,vakif
208610121,2025,İSTANBUL OKAN ÜNİVERSİTESİ,2,vakif
208610121,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,1,vakif
208610121,2025,İSTANBUL TİCARET ÜNİVERSİTESİ,1,vakif
208610121,2025,İSTİNYE ÜNİVERSİTESİ,1,vakif
208610121,2025,KADİR HAS ÜNİVERSİTESİ,3,vakif
208610121,2025,ÖZYEĞİN ÜNİVERSİTESİ,1,vakif
208610121,2025,TED ÜNİVERSİTESİ,1,vakif
208610033,2025,ANKARA ÜNİVERSİTESİ,1,devlet
208610033,2025,ATATÜRK ÜNİVERSİTESİ,1,devlet
208610033,2025,BOĞAZİÇİ ÜNİVERSİTESİ,1,devlet
208610033,2025,BURSA ULUDAĞ ÜNİVERSİTESİ,1,devlet
208610033,2025,ÇUKUROVA ÜNİVERSİTESİ,2,devlet
208610033,2025,GAZİ ÜNİVERSİTESİ,1,devlet
208610033,2025,HACETTEPE ÜNİVERSİTESİ,1,devlet
208610033,2025,İSTANBUL ÜNİVERSİTESİ,5,devlet
208610033,2025,MARMARA ÜNİVERSİTESİ,23,devlet
208610033,2025,ONDOKUZ MAYIS ÜNİVERSİTESİ,2,devlet
208610033,2025,İBN HALDUN ÜNİVERSİTESİ,33,vakif
208610033,2025,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,13,vakif
208610033,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,1,vakif
208610033,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,8,vakif
208610078,2025,ANKARA BİLİM ÜNİVERSİTESİ,1,devlet
208610078,2025,BAHÇEŞEHİR ÜNİVERSİTESİ,1,devlet
208610078,2025,BAŞKENT ÜNİVERSİTESİ,1,devlet
208610078,2025,ÇANKAYA ÜNİVERSİTESİ,1,devlet
208610078,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,3,devlet
208610078,2025,İBN HALDUN ÜNİVERSİTESİ,20,devlet
208610078,2025,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,1,devlet
208610078,2025,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,3,devlet
208610078,2025,İSTANBUL BİLGİ ÜNİVERSİTESİ,2,devlet
208610078,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,1,devlet
208610078,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,3,devlet
208610078,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,1,devlet
208610078,2025,İSTANBUL TİCARET ÜNİVERSİTESİ,1,devlet
208610078,2025,KOÇ ÜNİVERSİTESİ,3,devlet
208610078,2025,MEF ÜNİVERSİTESİ,1,devlet
208610078,2025,OSTİM TEKNİK ÜNİVERSİTESİ,1,devlet
208610078,2025,ÖZYEĞİN ÜNİVERSİTESİ,2,devlet
208610078,2025,PİRİ REİS ÜNİVERSİTESİ,1,devlet
208610078,2025,SABANCI ÜNİVERSİTESİ,1,devlet
208610078,2025,TÜRK HAVA KURUMU ÜNİVERSİTESİ,1,devlet
208610078,2025,ANKARA HACI BAYRAM VELİ ÜNİVERSİTESİ,1,vakif
208610078,2025,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,1,vakif
208610078,2025,ANKARA ÜNİVERSİTESİ,2,vakif
208610078,2025,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,2,vakif
208610078,2025,BOĞAZİÇİ ÜNİVERSİTESİ,9,vakif
208610078,2025,BURSA ULUDAĞ ÜNİVERSİTESİ,1,vakif
208610078,2025,GALATASARAY ÜNİVERSİTESİ,1,vakif
208610078,2025,HACETTEPE ÜNİVERSİTESİ,1,vakif
208610078,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,4,vakif
208610078,2025,İSTANBUL TEKNİK ÜNİVERSİTESİ,1,vakif
208610078,2025,İSTANBUL ÜNİVERSİTESİ,7,vakif
208610078,2025,KOCAELİ ÜNİVERSİTESİ,1,vakif
208610078,2025,MARMARA ÜNİVERSİTESİ,11,vakif
208610078,2025,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,1,vakif
208610078,2025,SAKARYA ÜNİVERSİTESİ,1,vakif
208610078,2025,SELÇUK ÜNİVERSİTESİ,1,vakif
208610078,2025,TÜRK-ALMAN ÜNİVERSİTESİ,5,vakif
208610078,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,9,vakif
